Left Shoulder
496.8490 222.6172
506.2368 206.3750
503.7061 207.0078
187.3959 198.4063
402.6367 307.0742
627.5592 210.1563
594.2204 219.7969
602.8572 216.3125
612.2368 203.5781
593.4082 229.4492
706.9388 211.1875
498.7878 194.1563
484.3020 171.6641
456.9592 177.9531
395.8326 167.4648
346.6653 177.7188
215.0408 203.9219
416.0775 169.0820
514.0000 175.4492
487.4286 147.0625
143.2980 148.9219
485.3021 146.5000
161.3020 168.9375
495.0612 148.9688
484.6326 148.8828
482.0286 149.5000
492.4000 149.2969
490.6000 148.0313
492.3959 147.4141
493.0653 153.4219
372.2531 271.5195
415.7020 160.2461
586.1021 188.1406
604.7388 183.4609
593.1592 176.6797
581.9796 180.2227
581.4490 175.7305
584.0000 182.3203
473.3306 148.1875
488.7469 148.4805
512.6980 153.5234
514.1633 147.5938
537.6857 154.3086
530.0122 160.3047
527.7266 155.3125
523.5919 152.4063
478.4000 141.1523
464.5102 151.7891
480.4286 144.1094
233.8857 210.8281
452.1429 148.6953
469.1837 159.9375
474.0776 162.6055
285.4694 199.4688
460.4572 155.3555
452.8000 166.7500
290.8571 208.3125
260.2857 202.5469
472.1143 166.4336
469.8571 169.8906
474.7020 159.1563
512.0735 179.0313
583.8326 181.1953
339.4081 201.4570
384.7755 176.6289
395.8123 194.8906
437.9796 178.3438
439.1388 172.9375
417.4653 188.4336
412.2490 166.0469
424.3918 174.4063
429.9592 181.6445
440.5510 176.0547
441.6653 186.7813
411.3265 212.0625
656.5428 247.5898
542.7551 263.7813
592.1265 244.9766
524.4980 191.3281
399.6694 205.9180
583.0735 199.1250
587.0245 200.8125
607.9714 187.2500
597.8000 169.3633
587.5878 169.7422
599.2571 154.8555
501.1714 219.7852
592.4000 167.2656
567.8000 180.6758
564.9633 175.8906
597.2286 221.1641
587.6408 218.0313
370.7347 249.4688
421.2204 261.8125
511.9388 170.1719
510.6735 172.3125
513.2000 178.5469
251.8776 158.8125
214.0857 139.9375
171.3306 131.1914
160.6816 119.3008
159.8816 112.5078
529.2612 150.8750
524.5878 156.4414
517.9183 147.6484
399.4857 145.9141
421.4694 157.0781
348.5143 161.0938
357.0817 185.1523
239.7959 180.4375
334.6530 181.3594
324.7347 192.1875
426.8123 153.2109
394.1224 175.5625
222.0857 168.5234
250.1755 154.4609
264.2041 145.9375
275.9592 145.8438
267.8735 135.3164
267.8000 139.4375
271.5306 138.9922
267.1469 144.5000
285.4245 136.3750
281.5714 137.9688
285.1429 158.1719
286.4653 163.1406
288.7143 155.5313
284.8000 156.3906
287.5510 143.4453
286.7551 147.1758
282.0490 153.5000
270.9429 143.1875
268.8857 140.3672
280.1224 150.9844
285.8939 151.4063
293.6449 152.5898
305.6531 152.3750
307.6694 155.5938
291.5633 147.9766
266.9510 162.2891
261.4612 144.9102
261.0408 158.0391
265.3633 154.5625
275.0081 173.4141
293.1633 172.8594
291.1061 155.6367
275.4939 165.8750
277.8000 278.2266
271.6531 258.8594
269.8694 262.8633
272.5306 266.8125
269.9510 272.6719
270.7347 270.5625
273.5674 272.3086
274.7429 269.1250
270.5551 267.3906
272.4734 266.6875
282.2000 273.8281
270.9265 270.2578
332.2449 147.9453
183.2653 148.5547
353.7796 144.1797
359.6490 145.4141
623.6938 244.9141
313.6000 177.0898
306.3265 184.4922
321.4612 172.4375
332.2816 174.0156
341.7347 216.1250
346.0612 218.0469
344.4245 217.4063
345.4694 219.3516
419.3510 187.8633
424.7469 172.3125
430.3837 182.6016
424.6082 188.7109
431.8286 181.4297
439.8571 179.3516
444.8163 193.8711
431.5918 173.5000
396.0816 278.2500
381.6408 196.9141
419.6327 201.1875
483.1102 226.3438
267.6735 179.0234
287.8653 180.8906
657.0408 245.2656
658.7102 250.8516
657.5959 246.6875
625.8816 219.3125
619.7020 232.5703
618.5714 225.4766
622.2980 212.6250
108.4694 233.6094
306.3020 199.2500
487.4000 251.2695
626.5714 263.7383
658.1224 270.8125
650.7224 228.2969
442.6653 315.5313
610.5918 122.2461
596.5102 150.2188
594.1592 136.0391
594.0817 149.4766
447.8327 297.5625
543.5918 269.4453
542.7551 123.4375
526.1470 123.0625
253.3551 302.1875
221.2000 277.8906
221.2122 110.1836
214.9061 278.0703
216.5102 275.2344
222.9143 279.8125
207.5755 107.0547
649.3224 237.1836
448.7633 141.0469
701.9225 243.6133
402.8571 284.1211
437.4898 259.2969
701.4694 273.1172
427.8204 233.9609
629.6327 146.4023
421.3592 181.0625
691.0817 95.0313
471.7755 203.1992
521.8776 205.0273
114.4000 170.5156
103.2204 170.9453
289.7755 223.7695
179.3020 113.9609
527.9714 171.7500
507.3674 188.4219
508.2857 180.4063
492.0000 189.8242
509.5755 141.6563
167.7673 177.7969
360.0000 219.9844
179.8163 184.7188
364.0612 194.5742
444.2000 181.3672
468.2367 200.9688
446.3551 189.0078
331.3388 206.3281
323.3265 203.1406
394.2204 134.6758
509.4898 231.5977
415.0000 225.5625
337.6000 133.4922
293.8979 122.3789
317.7959 263.5898
101.2735 203.5469
647.3062 164.2266
587.2000 156.8750
470.3837 225.4336
468.2612 205.5156
474.1837 212.5000
476.5306 206.3008
477.9184 220.6953
609.6572 162.6289
482.6531 267.9609
591.8000 253.0469
375.1877 242.5898
578.9796 151.7148
582.7142 154.7109
361.9714 238.5469
370.2857 231.5156
379.3673 147.4688
555.7837 192.5234
417.5551 199.6484
416.3837 206.4531
96.6286 260.1016
381.0980 229.8672
373.2000 174.3125
500.0939 284.3086
287.4000 168.6992
300.2857 124.8906
292.1429 211.1992
693.4531 203.7344
651.5102 197.5469
320.0816 238.6758
327.5225 247.6289
387.7388 170.6563
380.6939 176.2422
145.4041 239.4688
421.3469 131.1094
437.1429 138.2617
451.1347 191.3984
444.1265 197.5469
410.8776 256.2305
384.6000 169.8125
449.4286 182.5781
458.8979 192.2422
667.8612 149.7031
390.8163 192.5039
350.7959 206.4219
251.6980 92.8398
196.2857 96.2813
239.9102 96.4063
239.9347 95.9375
539.3796 231.8672
705.6776 260.5000
433.2857 202.8281
383.5878 286.8125
466.2449 187.4336
380.1837 293.5859
461.5959 144.7188
469.6000 167.6250
370.0571 118.8047
236.5347 222.4180
665.4612 196.8398
301.6857 246.9297
269.6571 225.0625
647.4490 184.0352
322.2775 243.1406
233.0000 216.4531
659.4449 200.6250
228.5102 225.5547
672.1551 193.0938
669.3837 200.2188
696.7837 204.3594
243.5469 215.1953
680.9714 197.8047
542.3061 165.4844
186.1796 193.6406
363.0327 189.0000
331.6122 191.3359
353.0775 190.6875
415.3918 175.2813
489.2653 178.4570
480.4286 175.7344
502.4898 160.8594
517.2123 189.6250
440.6449 158.8008
238.4204 155.5117
429.4490 177.0625
428.2653 183.3203
433.2000 186.1797
438.6816 181.3477
444.8163 184.1602
447.7551 153.9844
302.5469 122.8125
284.7347 294.1914
397.4898 124.1406
386.9837 116.9688
378.7959 145.7852
356.2939 139.7188
349.7306 148.9219
423.9959 152.1172
459.7469 161.1875
484.6286 157.7344
529.5919 170.6875
584.4490 175.1250
588.6979 182.1641
667.7184 200.2344
234.6286 149.1992
260.7388 121.2422
285.8694 132.3984
436.6571 145.0391
434.0245 142.8320
430.6245 141.0000
261.4041 138.0625
262.2367 148.4219
260.8571 132.8398
260.5592 146.7813
637.4408 134.1758
429.8817 151.9961
439.7347 143.5469
642.8204 146.7344
651.4572 153.6211
449.7347 148.4766
656.4939 152.0664
666.2694 153.0781
658.0857 143.6250
491.9673 173.4375
494.9184 172.0000
479.8000 222.5938
211.0816 225.6563
235.1265 213.5352
239.0081 214.9688
473.3102 175.7031
353.9796 179.9102
570.0980 214.2969
570.2123 218.0625
600.8694 197.4922
308.8000 182.1992
310.9796 192.4375
325.0204 177.9531
599.7102 191.6172
371.1021 160.7969
569.0612 195.3672
367.5020 176.6094
371.6530 179.4648
339.6816 174.9414
590.1428 205.2109
341.0367 179.0938
522.6449 189.0625
525.4653 187.3438
388.2857 161.3906
392.8694 169.7500
576.4204 178.7188
393.9878 160.9375
304.5919 190.3594
657.0775 196.2305
460.0000 165.6602
462.9796 163.6250
470.0816 165.9375
476.9592 164.6680
480.1143 169.1563
486.4326 166.8164
483.0571 172.9844
485.4857 162.7109
476.1510 160.5898
472.8571 164.9844
470.3469 171.9883
469.0816 173.7813
473.2000 158.0820
472.9469 158.1406
484.5919 170.8594
481.4286 166.6172
484.8327 171.1797
498.6531 173.2500
501.1877 177.5078
500.5510 185.8281
497.8979 175.2813
500.9388 170.3281
498.8163 171.5625
238.1306 170.3516
380.9388 189.2617
380.9592 202.7266
384.6000 205.0625
376.0204 192.4336
374.7347 202.3633
375.6898 197.0977
295.6408 324.4922
467.4000 185.5156
477.0000 193.1445
476.1877 182.7578
473.2612 183.4180
473.1102 180.7500
456.6735 176.4375
254.5714 188.5625
465.3470 178.6172
476.3633 185.1641
489.9265 206.0625
477.3714 199.7109
482.0408 206.8008
480.4572 203.0625
481.5306 205.2266
494.3673 196.9688
478.2000 204.6719
407.2245 183.0938
396.8204 188.6680
415.7347 181.0547
427.7347 173.0781
419.4572 177.1484
438.6286 167.6602
445.2857 180.4297
482.4326 167.7969
471.3551 182.8750
480.6571 170.3906
477.3470 188.2188
583.9102 218.8906
428.4204 145.7383
418.6286 144.8750
395.7184 143.0508
392.3021 145.2188
372.6531 147.8594
373.5837 133.7500
370.5388 143.4492
565.8939 117.5703
336.6530 175.0313
345.9347 176.7930
337.5959 180.7773
334.6286 187.0000
337.9633 190.2344
351.1306 191.4219
332.3592 178.5977
333.3224 183.8125
395.6816 217.2188
446.3592 188.2734
419.8571 220.5313
202.7469 257.5313
198.9061 257.0000
207.2449 258.7344
202.4000 250.8750
537.7714 108.3281
551.5714 116.7188
526.3062 157.4531
530.7143 152.6250
530.3715 157.5469
363.2898 142.8906
356.5020 140.0313
362.3959 126.7852
350.8571 122.0625
515.1224 112.0195
518.6898 118.8438
487.3265 239.8828
495.5510 252.3281
466.2041 247.3828
483.8000 216.2461
510.1551 211.0625
548.0898 124.0664
253.5224 265.5156
262.1021 256.2617
422.0612 194.1875
389.5306 159.6875
287.5714 145.5781
336.0694 150.2813
362.5306 149.1758
388.6530 151.1094
406.0000 158.3438
397.6204 145.6016
597.2857 243.2500
396.2612 203.0313
437.6694 161.9297
511.7796 197.5469
524.5102 196.7891
524.5428 182.9297
522.2816 185.3750
523.0000 191.0313
542.8163 218.3125
578.1428 171.3477
574.1674 169.5000
547.2000 163.9688
546.8367 161.8594
541.5837 168.9688
540.9184 164.1875
402.3714 135.0625
465.5919 79.0313
472.2000 112.6602
475.3306 119.7344
474.6694 152.7773
474.1224 166.0938
469.5510 159.3125
470.1306 169.8906
471.3021 175.9688
395.8898 170.8828
459.4531 205.0313
200.2939 170.6875
244.0000 161.7500
271.6612 159.6484
280.0612 160.4063
285.9388 150.1563
269.7714 162.8828
280.2000 168.2578
279.1796 162.6250
298.5837 164.8164
321.0449 150.5000
519.3796 173.8203
332.7388 161.9922
336.5878 148.3125
332.5306 130.6367
327.6041 146.0664
322.9388 144.8633
147.6000 234.8867
328.4531 132.4258
120.2122 215.2969
360.2816 136.4727
391.0286 137.2031
171.2857 207.6875
387.0531 137.8203
322.8939 167.4453
324.4245 172.2578
312.9388 172.3594
310.8082 171.0117
296.8367 173.4648
297.0653 179.1797
291.8367 185.6484
290.9224 179.4688
326.8775 168.3125
328.2449 183.7188
348.1510 177.7969
347.2245 178.2539
365.7102 173.6875
369.3306 178.4844
372.2082 175.6875
374.1714 171.0938
371.2449 188.9297
360.5796 171.8203
368.3755 183.7422
344.8776 164.6875
348.6327 177.9063
211.0000 206.9766
225.6531 192.7578
241.6000 202.3750
270.5306 178.7070
152.4408 224.1250
292.6979 191.4375
422.9633 150.3750
646.4041 239.9063
296.9225 205.2109
480.6000 157.0859
513.5306 148.3203
384.1388 159.4141
391.7918 164.0156
403.0367 156.5430
407.4490 163.6328
409.3714 160.2500
318.3959 181.7773
318.6041 191.6875
349.2939 196.3398
323.4204 188.4023
339.5959 189.1367
416.8041 209.8359
165.8571 212.5430
406.4612 222.5156
426.1184 233.9297
113.2694 200.5547
178.4612 184.5313
347.0204 203.8711
218.8979 185.6016
313.9388 219.3242
340.0816 220.5469
310.1837 217.8672
399.5102 182.8438
400.0735 192.4375
292.3429 210.0313
406.1755 198.9297
294.8122 205.0273
299.5714 200.5938
364.0204 210.3477
286.8653 207.3086
404.0571 192.8594
402.6000 198.0469
430.2041 199.0273
276.8857 220.9375
577.7959 196.2266
580.4490 208.3438
569.4286 208.7188
572.1674 194.2188
578.8368 208.0313
574.2000 191.8750
549.5714 169.7344
536.8367 163.8398
559.4082 163.5781
546.3592 169.9141
567.0327 162.7031
569.8735 167.3750
583.1877 178.4375
594.4041 171.8750
591.7510 175.9375
596.6938 180.9570
611.7429 174.7852
623.1224 181.4141
638.3469 185.8438
622.4449 186.7695
624.3715 189.5117
596.0000 186.2969
558.1102 176.5000
567.0367 182.2031
514.8816 201.7813
501.7265 195.5391
283.6980 273.7344
167.9429 194.0391
527.2041 294.6953
493.5510 263.4375
495.0163 261.7578
542.9183 272.1875
311.2694 184.7422
393.2286 315.5352
303.4572 139.6250
429.9592 148.6758
316.7020 174.9883
279.3061 231.8555
227.4816 164.4375
263.7510 162.9180
461.5959 299.3164
456.4857 305.2813
459.0163 305.8750
289.7510 197.1445
473.5633 141.7813
427.4122 143.6250
429.6122 135.7500
302.5510 202.4570
409.9224 156.4063
414.4734 161.0625
424.5837 159.0117
413.4000 152.0195
538.0408 230.7422
413.8367 157.8477
292.1020 199.7969
341.1143 207.5938
349.7388 206.6406
341.0000 203.5469
332.5102 194.1406
336.3061 208.4805
339.3470 194.8750
229.9796 175.4063
283.2286 195.4531
254.0000 187.4453
429.2000 122.4492
440.0571 126.3438
449.8612 117.5742
450.5266 120.3281
439.4572 125.8438
430.8000 120.6250
419.9551 111.3672
403.6000 123.3086
402.3469 136.8945
531.2857 243.8906
527.2081 244.5234
321.8000 134.2813
337.8082 150.1484
343.0980 170.3438
349.2204 182.5820
356.4326 178.7813
372.5225 236.9844
391.8286 179.1328
394.3143 186.4609
347.1429 152.7031
345.4449 157.7734
329.5551 158.4609
329.8449 152.1875
307.1265 156.4648
250.6408 160.7813
195.0612 159.9102
192.7796 159.3125
345.4898 180.9531
233.0000 146.7734
234.1510 153.9688
347.1184 175.6875
248.8163 152.3555
238.7551 164.9844
246.6612 155.4375
359.9388 182.9688
357.6286 174.1953
232.2857 167.2891
327.4531 181.4297
326.3918 177.7344
217.4490 154.3125
232.2449 156.1094
225.8041 165.7305
235.1429 202.8086
469.4531 192.6758
466.8367 192.0703
308.7632 183.7500
312.6000 183.6563
316.4734 183.8359
299.8571 180.8281
287.6327 161.7813
272.9429 166.7031
276.2490 168.0391
276.6735 173.1875
296.9020 175.5586
328.1674 183.1172
496.9061 202.0781
295.0816 299.4063
364.5306 203.2227
540.3673 185.3125
368.6041 191.7734
598.5632 233.0938
426.8694 201.9570
401.3551 205.6250
377.1429 204.4531
345.4286 205.3984
592.4694 152.8359
555.6857 174.6406
641.4000 145.1641
605.9878 153.5234
258.0775 154.8164
328.4081 119.0156
373.2204 257.1563
442.9714 207.2500
442.4857 210.5469
437.3061 204.3828
443.8123 206.3828
430.8041 202.9844
504.4081 205.3438
502.2408 193.7031
488.1755 176.9766
387.9306 186.4844
443.6122 173.7031
490.7959 157.6250
485.0245 155.7344
501.2531 209.6719
123.4939 148.9258
479.8776 140.3125
498.9020 149.3438
473.8163 151.6055
477.2980 147.9219
540.5510 204.0625
149.2612 206.3125
376.4122 153.6406
458.6041 170.8516
429.7714 285.7344
192.3143 222.1641
198.6857 211.8320
485.8571 190.2070
314.9714 176.0273
514.5959 218.4375
607.1021 256.5938
393.2163 110.7734
301.2980 261.5000
300.4694 257.2695
535.3591 148.2109
475.0204 171.5469
633.1428 234.1719
475.5592 170.9102
314.7143 264.8203
191.7184 228.5234
433.6122 229.3906
434.8408 232.9766
491.6735 171.9141
485.5714 167.9531
178.1673 216.6875
251.8857 212.6641
636.9796 201.4219
435.9673 205.3008
316.2980 212.2188
419.8571 209.5938
320.3061 159.4219
190.8408 223.3398
266.4694 140.8594
166.1224 219.0000
290.4081 172.8125
322.1877 186.5625
427.2531 204.7344
568.6327 277.4766
290.3714 206.0625
676.7551 203.0469
668.7673 205.3711
441.4571 230.0703
678.8898 210.0938
676.3878 207.6719
180.3265 205.3984
434.4000 215.2891
441.8571 212.2188
466.2245 211.0000
398.7837 169.2734
388.5347 165.7344
396.0204 165.2773
369.9265 171.0391
343.5510 167.0313
352.4286 164.1250
346.8000 164.3047
375.8979 159.7969
365.7878 165.7656
474.4857 221.0859
484.7020 207.7031
479.9265 212.3125
484.4000 199.3594
501.1429 202.9609
455.7715 244.1172
562.7551 146.9844
563.0735 159.1875
550.2000 139.3477
415.1429 320.5625
611.5061 225.5898
116.3877 136.8125
173.4000 216.4219
113.2000 130.8242
117.0898 136.9297
387.5755 347.6328
609.7755 218.5898
174.9020 212.7188
130.6980 138.5664
346.3878 166.4844
348.4286 176.8281
347.7388 178.7266
346.8367 182.9414
636.1143 191.5195
671.5632 204.9805
654.9265 215.3750
119.0000 201.5781
145.1143 226.2031
525.6327 196.3398
215.3633 273.7422
224.8286 213.6484
465.3510 183.9375
312.2408 203.5781
681.1470 167.1250
682.4857 171.7188
515.1224 190.3750
511.6531 184.7109
465.0000 171.0625
455.8571 183.5352
453.0204 181.2227
576.4204 269.3672
595.4939 361.9336
490.0327 173.6250
488.5306 188.2813
471.1429 186.3125
468.8612 181.3555
518.4286 187.4375
335.3469 145.1719
115.5918 150.0117
476.8857 123.7891
340.9796 157.7031
340.4612 155.0000
347.5510 155.1367
347.0653 147.7500
343.2122 147.3750
342.4735 151.3438
607.9306 200.2266
337.5225 151.9648
334.7878 155.6719
323.5428 152.2969
334.3224 153.3047
347.2041 155.8281
470.2163 188.2188
468.6531 196.8047
460.7061 189.2500
381.2653 159.8242
370.7143 157.4688
385.8571 159.3281
394.1714 163.6211
328.7265 159.5977
306.8163 160.3555
655.0449 189.4805
606.3715 221.7344
473.4082 183.0820
468.0000 182.4766
621.4694 212.4180
464.2245 188.7773
445.2000 184.9531
445.7959 189.1719
422.3878 180.7656
498.9020 174.5820
453.8776 188.1016
417.4816 145.7109
516.8571 264.8438
333.0612 204.5234
331.1469 224.2539
343.6122 235.8594
453.9061 292.8438
636.0898 210.0781
642.6735 226.3672
624.4082 201.9844
626.4775 214.9219
637.6327 203.5117
653.9265 206.9141
631.2000 221.3438
512.7388 219.8125
533.4572 202.6875
544.7347 206.1875
395.1021 164.4141
374.9796 219.7891
230.6327 195.7969
219.0939 289.6914
354.6530 267.4570
345.9388 299.3672
216.9265 205.6328
228.5714 186.0859
569.2734 254.2188
293.5510 232.0039
231.0816 153.3516
597.6857 182.8750
386.8041 185.4609
621.0000 151.0156
319.5266 138.9688
392.6245 108.2891
401.4081 97.3594
404.3265 104.5742
404.7959 143.7500
581.5143 323.4414
364.8000 235.6094
368.8000 230.5547
168.5551 277.7109
280.9714 214.1875
422.6327 212.1953
413.3061 255.5273
485.7674 169.0430
523.3469 177.4766
337.8571 178.7734
582.8898 128.5078
478.6776 155.5664
367.8408 156.2891
209.9184 130.0742
654.9183 287.2813
489.4612 220.8125
