Right Elbow
344.2000 224.3750
342.1714 233.1250
182.8163 324.4258
182.4735 315.7500
206.0653 323.8711
194.1184 312.7930
191.1633 328.8789
258.6735 365.7344
106.4286 341.1094
238.5102 355.5156
256.1102 338.7422
105.9877 359.2617
89.9306 373.5313
207.6122 345.7852
91.6122 337.3594
208.8775 376.8477
232.2694 360.6563
217.1633 360.6953
254.0408 273.0234
259.0367 288.5000
250.9306 310.4766
247.8122 302.6523
257.0857 330.1641
238.2571 380.5547
253.2449 291.1406
220.0571 375.5781
258.8571 289.0820
255.8082 298.7852
285.3061 299.1328
140.8571 359.0234
472.0163 330.2891
462.5061 301.1563
469.1429 318.4219
450.1837 304.5469
438.1633 309.6094
453.9184 325.1250
400.7714 300.2734
393.0204 300.6953
401.9143 286.6641
404.0980 295.3438
417.2980 285.7500
414.6939 303.3438
410.2490 296.7578
450.7714 308.5625
452.0123 303.0313
466.6939 319.2852
475.8000 340.6641
483.9959 308.7734
498.7551 315.8594
483.8082 303.8438
487.2449 289.7070
459.3469 292.9375
456.2082 313.5625
457.4286 308.8750
399.6000 320.0156
376.2612 293.6484
58.9796 482.0156
232.0571 265.7344
333.7347 352.7734
340.0816 272.6484
307.7837 264.8359
305.8571 279.6094
206.5633 240.3242
177.4571 361.3359
233.6857 207.6875
363.5469 222.6563
248.9959 234.8242
111.7959 388.1016
170.1347 214.9688
208.2408 223.7188
430.0775 392.7539
419.0000 395.5156
413.5714 405.0859
194.0041 368.5898
400.8286 189.0078
372.7755 210.1250
356.3878 204.3750
187.6122 378.0703
340.3714 217.6875
340.6122 221.0977
363.8000 223.3477
342.6735 212.6953
643.8367 297.4141
336.2531 224.6641
225.8816 240.6719
80.7184 241.3945
73.4571 242.2422
89.5918 226.9258
81.2449 236.5156
90.4204 227.4297
95.6408 221.4375
77.1633 294.6250
223.4163 297.4063
192.0000 301.6680
518.0980 212.7578
523.2571 209.4688
523.0123 199.5859
522.8367 194.2344
511.1143 195.0234
495.2449 187.0000
472.5184 178.3984
334.7837 196.5586
321.8245 214.8242
404.8571 424.3594
385.7551 413.7266
234.5714 221.6250
247.8816 215.1992
250.6531 234.2734
255.6939 245.3359
254.9469 253.8594
308.6449 300.6563
318.9143 242.0234
306.2571 243.8828
277.6408 226.8750
279.8367 250.7969
270.6490 260.0820
264.9347 253.7031
247.5674 253.3555
381.0490 270.5391
326.8735 276.2969
327.3755 277.4375
279.3673 248.8828
149.0000 282.1250
152.3551 301.3438
276.3429 253.2891
133.0408 287.4219
130.8286 284.2422
134.6000 275.5859
269.2000 265.9453
263.4734 269.5859
114.1469 300.9648
252.4776 283.4961
251.4857 281.2031
99.9592 296.6250
204.4898 270.5781
250.7184 227.9375
228.0653 282.7617
382.7959 263.9727
379.9592 254.6758
226.7224 234.6094
238.8000 264.5156
248.6612 274.4297
242.3878 272.4688
246.0980 274.5156
231.4122 281.5234
226.4122 277.8672
221.7510 264.1250
227.2816 292.0508
271.1918 292.1367
408.8531 271.3086
107.3265 454.6094
232.2857 306.2539
399.3061 253.0547
299.4286 288.2500
413.0612 306.4531
343.4816 252.0547
198.2122 273.4375
182.9143 276.2969
176.7551 338.4063
504.7143 233.8750
652.2245 235.6016
585.4000 239.6563
531.8653 231.4531
324.1510 217.4648
249.7061 174.7031
158.0531 470.4375
270.0571 352.4219
280.3143 358.2031
274.6735 357.3594
271.1714 349.3281
270.7714 355.0938
631.0204 356.7188
618.6898 341.3242
560.3020 289.7266
495.3429 300.3906
567.2653 275.4219
378.7061 245.3750
364.9469 248.0469
381.0694 233.7422
160.4245 275.4492
381.6490 205.9375
345.7184 162.9688
401.9796 192.8438
399.3224 208.1914
441.3510 350.0313
80.9510 375.4219
284.7224 221.7656
379.1918 225.5078
234.3102 460.2500
48.2531 373.3047
49.6898 377.7695
367.5714 282.8086
177.8082 294.3711
390.7755 325.0000
510.7102 349.1328
315.2245 180.8281
216.9796 339.6563
209.5918 339.1250
387.0816 257.3672
390.7347 219.6719
531.6857 300.8594
390.3837 225.0703
222.8286 356.6836
32.3714 414.1602
291.6531 377.3750
289.5959 373.3438
345.5306 314.2969
345.5714 305.2031
60.1265 283.6250
294.2286 316.9141
529.2245 273.2969
385.6653 329.0508
216.6000 296.0469
231.4449 343.7695
169.4490 278.3594
33.9714 416.9141
160.3878 300.1523
47.2653 408.1250
156.4000 300.0078
160.8490 321.3867
270.2898 312.3906
442.6122 341.6719
217.8571 275.9375
534.6816 319.0547
534.7592 332.0742
266.0000 370.4063
544.2123 339.1563
549.2245 331.3242
72.9633 299.5703
258.5143 352.5273
262.7143 334.5625
283.6938 346.0000
294.9470 248.8750
299.7265 231.9844
301.5674 241.5625
262.5306 272.2930
246.9633 261.9531
241.0000 268.4922
241.0857 261.6953
260.0367 275.8008
255.1143 278.6406
322.4367 323.3906
341.6816 312.8906
324.2367 304.9375
343.6000 296.2969
349.8776 258.6250
322.1551 375.8945
393.2531 225.9805
400.5592 230.8750
403.9959 237.0039
544.6082 289.6875
519.9143 282.1016
55.1224 228.5469
85.8490 293.5938
56.6694 226.7813
48.9592 241.4609
537.1918 319.2734
516.8367 291.3633
82.5755 290.9219
50.4694 243.6250
247.6122 270.9297
246.2857 284.6719
243.5102 294.4922
238.4694 300.6914
577.6572 270.7617
587.1224 277.2109
580.2000 291.7500
0.6000 302.4766
49.7143 315.6250
504.8776 330.2383
75.3347 316.8359
148.2571 328.7266
323.1143 332.9883
258.4775 283.5000
559.3715 274.0000
560.2571 271.0313
395.7755 290.5000
393.3674 288.0508
329.6939 328.2422
322.2041 335.5938
316.3673 324.6797
510.5796 313.1563
512.6613 385.8047
315.1510 268.6250
328.9551 268.1563
311.8286 277.9258
304.5347 291.1992
371.3428 279.0469
418.6122 198.9375
62.0408 227.0977
387.2000 170.3984
232.6122 236.8164
238.6694 227.0000
250.8531 215.3359
254.4776 223.0000
243.5388 230.7500
247.9633 226.9688
435.4326 259.7930
239.2327 224.6797
240.2122 218.1563
225.4857 220.3594
238.9837 230.0195
248.5102 239.3594
304.9020 317.1250
294.2245 342.0547
293.7837 326.0938
269.5919 260.4414
281.4572 265.1250
274.9184 266.4922
287.2000 276.8438
252.5306 240.1641
246.0816 242.1563
562.8000 257.8438
570.9429 310.2109
319.6327 337.1250
314.0000 344.7930
575.7633 301.9453
318.3061 354.9883
306.6000 352.3906
312.1429 346.0391
325.4081 326.1719
404.3674 267.4102
316.7347 274.2109
392.5020 247.2188
198.0000 460.7813
173.6326 354.3281
172.9429 374.9922
195.1796 361.1094
163.1225 353.1133
487.0082 359.4922
481.8979 356.5508
475.4286 373.5938
480.9633 374.0625
490.3674 361.8438
509.4490 364.2383
473.6939 362.3906
355.5878 336.7891
393.4857 326.5938
399.2653 285.8750
358.9388 234.9492
71.9592 376.2813
84.4571 327.4688
81.2898 368.1953
84.6775 471.5195
89.7143 406.9219
81.0327 376.8672
81.4694 355.9805
493.1265 378.5313
91.8776 404.2344
310.9061 227.2344
531.9429 268.9375
334.0367 281.0703
538.7143 247.1016
237.5020 205.5938
337.6122 163.0938
322.7061 177.0938
328.4082 171.4453
332.6735 218.4219
479.6857 394.4180
237.6000 241.6055
279.5428 217.9766
16.9143 379.3359
130.0531 355.2813
279.6122 322.0078
261.7755 399.4688
396.3306 238.2383
428.4245 280.4609
205.7714 212.3086
493.8939 168.4688
426.6694 198.4648
320.0041 223.0078
154.1918 160.1523
351.2449 328.1016
324.5959 294.2031
316.5714 296.5000
310.8571 289.2500
307.2041 269.3477
249.5143 222.9023
257.5143 248.5313
428.8326 209.1523
44.9469 393.2500
346.3224 331.7500
339.4163 342.3359
342.1429 343.9453
368.9755 343.7344
385.9633 339.0781
370.8898 338.4805
361.8367 344.1250
358.9061 336.8750
279.2122 280.2266
218.1592 263.1289
211.5592 253.6133
183.4000 267.6523
174.4490 265.4375
160.7714 252.8203
158.9918 260.9961
206.6000 264.3633
386.6898 227.5625
410.9347 251.0234
587.3224 288.0547
601.2612 309.4531
391.6082 208.0195
426.1633 198.7383
431.9020 191.6523
432.8123 199.2656
448.5551 143.0313
464.1714 178.3203
502.2367 197.8906
509.2368 202.8281
479.4081 183.9063
455.7918 181.3438
477.5061 191.9336
368.2857 351.2188
395.3224 261.4063
427.6327 234.1563
440.4572 230.5938
437.5143 228.1953
463.3265 214.5313
446.6082 235.0156
430.3837 263.6875
404.3633 260.7188
369.3714 316.3906
362.5796 298.9492
200.8571 315.8594
155.5633 361.5938
175.0816 367.4141
264.1143 321.3750
227.3878 310.7773
53.5796 340.2734
239.6571 219.9609
239.4898 267.3672
245.5102 259.0000
709.3633 222.9531
677.5143 210.6875
711.6572 217.7305
94.7551 284.1250
99.1306 296.7266
421.1388 403.0469
156.6653 238.6289
484.2449 345.8555
367.2857 305.3711
358.5102 310.3711
365.0898 310.0234
386.1429 210.0781
176.9388 262.8750
609.0817 236.6094
544.1592 250.1172
507.7020 327.9922
517.2286 323.1992
520.3673 334.6484
506.8571 332.3750
535.1428 336.8750
529.8979 312.7109
529.9388 335.7461
550.6735 356.4805
534.6980 337.1641
71.8898 404.0156
397.0408 267.6367
302.1551 150.3750
496.8245 294.6055
149.6122 227.4141
163.0980 235.0469
483.2245 344.4219
290.0571 335.0469
279.1592 371.9375
426.4490 243.4688
351.4082 298.7656
184.2245 299.3281
430.2857 290.7852
435.3714 308.0000
405.9306 310.8281
404.3878 304.4492
378.5265 340.5781
375.6612 333.1875
343.4490 319.3750
343.5347 309.2344
549.6285 332.5703
328.6286 305.5859
322.4286 319.5234
546.1510 326.7500
524.3592 311.6484
500.3102 322.5313
314.5143 306.2656
304.2368 310.0898
302.1796 318.9883
305.2204 313.9063
327.9102 332.3711
370.3020 339.5469
336.4572 353.3906
491.5551 233.0156
322.8857 266.1250
465.0775 166.5625
520.7877 249.9688
288.1143 270.6133
231.9714 266.1563
191.6857 256.4922
203.2571 239.7500
108.2735 349.2266
155.5143 339.5313
173.8490 348.9375
174.7837 332.9531
112.9714 322.6914
128.5714 352.5313
606.1265 279.5859
78.8082 282.0938
308.8531 309.1914
490.0286 186.5703
456.0857 264.0781
457.5714 263.4023
126.3674 317.0898
476.6735 253.2031
605.9592 173.7109
471.1265 277.0156
499.8490 379.3047
452.4898 335.1094
433.8857 329.9219
380.6082 217.3438
334.6000 188.1602
335.0000 172.2500
257.1388 238.7227
275.4081 233.1797
512.1429 275.1406
271.5469 215.1563
255.5510 221.2344
282.6408 220.1602
330.4939 209.8242
480.4286 284.0898
457.8694 285.4961
335.0367 334.9063
333.6245 347.4141
325.8531 331.3359
105.4653 254.0000
539.1633 264.9063
518.0327 241.4688
505.0816 236.7656
484.0408 228.2500
556.2694 280.9766
543.9265 309.9453
535.9183 267.0391
531.2449 247.8672
507.5469 291.7109
475.2204 234.0195
381.8776 267.8945
102.1224 264.1563
655.1388 131.1563
462.2490 242.0625
247.9306 258.8516
626.3959 183.3672
487.8979 300.6602
467.1143 323.9766
441.1102 345.3750
489.8000 345.7227
452.4939 369.7422
413.3184 338.1875
369.6000 383.7578
142.5714 205.5313
147.9878 212.5469
458.8000 187.5781
454.8367 217.2422
456.1429 219.0625
468.4490 219.8750
452.4081 213.4375
447.2408 219.2656
479.6979 200.2813
163.4122 285.0820
320.0000 215.5156
300.4408 222.4688
299.5878 217.5547
442.4857 201.0156
445.4000 195.8516
463.0408 216.2969
346.1551 280.8477
333.7306 217.8555
522.6041 194.6445
497.7020 194.7344
464.1143 185.6992
437.4898 166.7344
680.6000 314.3281
279.1224 296.1875
274.0327 339.4922
626.8530 319.1914
636.7143 287.6641
402.1878 217.0391
382.8449 202.1250
351.5102 196.0234
325.6449 170.4219
313.6857 183.2070
546.6653 183.8711
549.8490 179.3281
295.7673 176.3008
177.2286 345.2070
179.2857 355.1094
595.8612 293.7852
360.2286 297.3828
337.1143 296.9219
299.1877 299.5313
287.2490 325.3633
283.9143 330.6250
402.1469 158.0625
517.3878 194.5508
513.8776 205.8594
423.5428 233.6875
629.3062 230.2266
194.0041 180.1719
512.6408 222.9219
377.5796 216.1328
467.7959 230.6250
359.0857 228.0000
378.2776 224.8125
378.3061 229.4922
343.6286 248.7852
69.3878 202.7266
67.4286 203.8906
242.9347 184.2500
231.2571 198.5781
154.9510 229.0078
471.5755 321.4063
471.9265 317.5313
462.1918 311.6328
455.9306 321.0781
451.8041 325.2734
462.5020 316.0000
457.5633 317.7930
518.6531 353.8594
517.2000 342.6016
515.5143 350.7969
498.8245 378.3125
155.4082 345.7539
277.8449 312.9805
141.7837 232.8242
147.2857 225.9688
154.3429 220.3750
154.9510 219.5156
572.8979 241.0898
538.2531 258.9844
487.2245 256.3750
442.0449 269.6797
415.6000 265.1953
551.3796 294.6719
377.3061 204.2813
538.2734 157.9023
478.1837 194.2813
459.8776 226.8984
522.5265 200.8672
214.2082 398.1250
408.5102 215.2148
187.6653 395.0000
310.5428 207.8008
190.5714 393.3047
245.5878 364.4414
302.2449 204.7188
269.9796 348.8945
140.2571 387.5469
269.2816 165.2383
163.9143 183.5156
127.7388 184.8945
336.1347 149.0000
380.0653 163.0703
259.8408 396.9063
192.6122 447.3594
364.5143 184.7188
366.5020 182.8125
349.4082 191.9609
335.8000 216.8594
346.4326 210.7422
355.8408 198.9961
361.3265 193.0313
344.1429 182.3438
346.9102 172.7266
343.4326 196.0000
328.6449 183.5313
332.0286 185.9609
463.5225 168.9219
477.0816 181.8203
476.7143 179.6211
465.7510 176.1289
470.1429 180.8047
466.3878 181.2930
475.8571 177.8750
463.6163 263.7969
340.5633 258.1875
130.2245 254.3633
499.8857 218.8125
205.2571 227.9180
115.0000 354.4688
170.0041 169.8672
127.0000 185.4258
246.8979 190.1250
157.0531 215.1641
101.4857 219.7578
106.1551 219.5547
139.1347 226.0000
154.1878 204.6250
183.7306 158.3750
218.6980 172.5156
430.8857 222.5000
301.5714 224.3438
304.3633 226.9609
172.6939 218.5000
570.0612 202.0781
577.2653 208.9688
447.8571 254.6563
267.0776 368.4023
363.7347 189.5820
408.2449 182.1055
422.4939 178.0234
500.3469 209.2109
408.7143 186.4922
413.0816 160.1289
162.6408 202.7500
153.8857 201.8516
154.3510 209.5938
151.3673 204.9063
158.4163 209.8164
164.8000 207.7969
164.2449 210.4961
164.3469 204.0078
516.3347 221.7266
163.4490 208.7813
453.4653 198.6953
458.9102 198.2773
459.8571 201.4844
279.8082 218.2422
270.8000 216.5938
284.7714 184.8906
271.9061 216.0430
264.3224 217.8516
200.1714 205.2813
269.1265 208.0859
476.0204 190.2500
461.3755 195.1094
474.4857 212.3711
475.0775 205.3750
270.1837 206.2773
500.2000 240.4258
570.7877 328.1445
472.7673 322.9219
348.1388 207.2891
308.4041 223.0938
382.1224 232.1563
392.8123 230.8438
416.9796 269.5469
689.9673 212.2813
642.1428 211.9219
597.0327 222.9844
593.3143 217.5234
559.3715 237.3594
538.7224 242.3203
539.5755 241.8516
405.4939 363.9141
538.7347 341.5391
277.3428 305.5625
542.9388 316.1523
250.6490 300.3242
251.6939 246.3789
230.5428 314.3359
47.6612 191.3359
66.9184 304.1758
87.9143 301.2383
156.0000 321.8945
144.0286 268.3203
87.0735 335.6406
81.3469 326.2656
96.4857 326.7813
102.8776 299.9844
97.9388 302.5625
88.5592 326.8750
176.4082 346.1953
200.0735 311.3750
197.0980 323.0547
196.6694 331.9375
159.9388 293.9844
166.8857 293.7031
188.4408 311.2031
185.2612 305.5547
186.1837 321.1875
185.4694 313.2969
164.8123 298.0156
133.5061 283.5547
203.4163 308.8633
185.6245 339.6328
218.4286 341.2813
310.1877 310.5977
121.0449 306.2070
55.3674 219.0898
54.8327 224.9375
50.6857 171.4688
182.3306 151.6719
394.3143 306.4375
244.8980 349.1133
378.4041 290.3359
252.9714 255.4922
251.8490 258.4258
212.1633 242.6797
326.1714 332.1719
300.7510 243.2539
299.4000 274.1250
296.6449 283.7813
305.6571 270.0938
401.8776 263.4141
377.8735 256.7188
430.1306 257.5313
471.2857 236.4688
462.1633 232.2305
449.5919 254.5273
447.5306 258.7344
452.6980 252.6250
259.3469 266.7500
394.0816 317.7344
391.4286 315.9414
386.2653 303.5000
377.2653 296.7969
380.7714 301.4648
390.1755 306.0625
390.6939 318.5273
386.0612 298.6953
392.3592 304.8555
395.1551 317.3281
394.2653 322.0000
386.1143 316.8008
382.2286 303.4258
395.2939 309.9219
386.2245 308.6406
382.3714 306.8750
395.9143 317.1250
392.9592 306.6563
396.6735 316.1719
385.2653 314.0938
388.4572 318.4766
391.5510 324.1719
383.3061 312.7969
385.5428 311.5664
372.0000 303.5859
378.6898 314.9375
378.0000 303.9063
380.1837 294.8281
331.0123 273.3359
321.5469 281.2422
322.8857 282.3750
309.1633 286.0430
306.8776 283.5273
297.6000 290.8438
301.2612 275.4688
309.6367 283.1172
309.7551 281.2656
320.5061 291.9648
313.2857 288.3750
317.9143 289.7969
308.0449 285.3242
308.5061 283.3203
309.1714 293.3281
308.1224 288.0000
312.2368 290.9453
314.8653 286.2031
315.5306 289.4023
318.3714 279.7734
312.2857 285.8047
314.3020 285.0664
317.2653 285.6875
315.9796 287.6641
317.8612 295.1836
314.3714 284.8516
315.1796 289.1055
317.0612 287.2734
316.6490 287.8125
311.4081 288.3828
320.6612 286.4297
310.6816 275.8594
311.7347 289.8711
314.4898 296.8906
305.9919 303.3789
307.8694 303.8008
310.6000 288.6016
312.2000 297.4063
308.8367 286.0000
311.1918 282.6875
304.4490 284.5781
303.6449 291.8164
297.8612 298.9531
302.7714 295.9336
301.7306 286.1719
300.7143 277.1172
300.1224 285.4883
301.4245 286.6367
297.7551 283.2734
305.7061 278.6719
293.4898 298.2500
280.7469 308.2344
289.9918 288.5000
294.4694 289.3242
276.8326 315.5000
284.7429 302.6875
287.2653 311.7188
287.1143 303.8242
297.0204 295.4375
290.7143 287.9375
285.7347 312.7617
282.4612 306.5000
334.2694 330.9063
499.0490 164.7578
507.8245 210.1563
595.8163 194.5078
418.6082 302.6875
433.2000 295.2813
427.7347 297.0273
416.7388 266.4922
375.4041 280.7656
461.8000 301.2500
450.4286 331.9336
433.3428 178.0000
478.1592 158.9063
237.1510 341.6250
234.3551 330.8516
204.4082 356.3164
266.8082 311.1484
302.9184 317.2109
528.2000 205.4688
503.2898 198.9766
380.9061 242.3438
272.9592 333.2266
276.4898 305.3008
569.7306 194.4453
558.8286 190.3750
345.6286 210.3594
341.8449 214.5234
550.2490 194.7422
557.4449 183.0234
303.4572 195.7813
357.2286 390.1367
536.7959 243.6172
514.5878 245.4844
517.7020 251.1250
584.1714 265.1875
589.0449 252.1523
596.8776 249.3906
604.0082 265.4414
609.2939 265.2891
603.9959 268.4375
604.1510 267.9375
597.7184 261.5781
511.5306 247.8203
144.3796 314.3711
181.3878 247.8477
184.7143 256.7656
223.6000 256.5938
242.9714 284.6133
245.8653 281.5625
465.3469 186.3516
439.5755 169.2500
305.0041 201.5000
611.4368 202.2422
331.7551 186.5000
286.5837 172.4883
36.4857 292.7305
45.7592 291.7500
316.4898 308.8320
265.3265 184.3750
343.5020 239.2031
330.0122 267.2031
278.0000 301.0000
246.0939 277.4258
232.1837 304.3047
196.3510 325.5234
195.4326 337.3125
193.2694 404.0781
308.5061 268.6719
289.6041 270.4219
224.8000 305.1250
230.7184 287.7148
236.6898 293.7266
219.5510 278.4141
210.3469 296.4805
215.7020 297.4063
210.8490 295.1289
223.8898 239.1328
242.7796 240.6250
