Left Elbow
360.6939 347.2070
357.3551 355.9688
358.6122 354.6563
367.7592 345.6328
370.5510 332.8047
369.9837 336.2617
370.9714 342.6953
371.9143 341.7852
373.5020 348.7930
373.8082 344.0195
448.0612 367.2813
452.1143 384.7031
394.5102 372.7891
325.6327 348.9609
249.1592 369.5859
210.3224 382.8438
220.7429 368.0820
230.8776 327.5547
471.3061 375.4531
690.4857 371.5625
428.9796 370.5234
701.5388 384.7031
684.8572 380.6563
685.0571 392.6992
375.3796 373.0938
445.3959 340.1875
645.7918 389.7109
648.0082 383.5273
357.7633 374.3438
508.0000 221.0625
384.4000 263.6406
366.4449 238.0234
434.6122 266.9375
355.8449 278.5625
507.4000 242.9219
381.7837 276.5000
351.1429 236.0859
406.7837 248.0898
489.1143 205.2500
479.8776 191.7031
365.4286 232.0391
415.7673 191.9453
464.0939 192.6406
662.7184 380.1094
348.8082 362.2344
348.7429 381.9375
346.6613 398.4219
344.3184 386.0078
357.4204 269.5703
376.6286 364.4453
560.5347 439.5391
471.4367 418.2461
293.3633 265.6133
536.2531 266.4375
622.3878 321.5625
536.8367 287.0000
350.7837 260.0664
345.8735 266.4375
494.0571 251.3242
445.7143 286.1484
442.9714 182.8750
466.1837 259.6133
466.2857 315.2188
413.9429 351.0664
415.2041 369.4414
409.5714 366.5508
415.7592 375.6328
419.9592 378.5234
420.4041 377.2813
517.4653 254.2266
532.8041 250.8945
559.2000 231.9375
538.7510 210.9688
534.0857 215.3359
326.3592 219.0820
269.8571 251.5547
266.3143 256.8242
251.7714 219.7813
228.3429 213.7656
220.6857 229.2031
243.0531 234.2422
233.7755 216.2500
177.7918 184.7188
292.1021 376.1914
461.2531 178.2891
417.1429 467.6797
328.2735 354.0625
507.9388 406.1563
388.2979 362.4023
536.8163 396.8789
388.9020 372.8008
165.1592 430.6875
169.0939 374.8359
571.1388 216.1367
537.6285 229.0508
360.4000 235.7500
490.4775 244.4727
348.8408 387.7422
390.8980 322.1641
400.2898 325.5938
406.2898 325.2148
407.0367 321.9844
459.4082 322.6250
460.6857 289.8203
545.8163 349.5078
630.0490 344.0742
678.7143 334.5547
677.5551 361.3594
345.4204 236.0508
375.4490 360.5469
377.3388 382.5664
388.1673 352.0313
385.7388 333.7891
378.8245 342.6094
376.3061 318.6719
380.5510 328.9258
577.8000 378.5625
563.9469 376.1250
558.0939 381.6797
450.3878 280.9570
430.4857 273.4609
422.8571 307.2109
417.2490 327.9141
575.7143 299.5703
570.1021 343.9766
569.4081 336.8438
568.7388 353.0313
560.5061 317.7266
575.7632 309.0586
542.6898 307.4375
435.3143 327.5156
430.9796 297.9844
436.8163 314.5000
428.4000 332.5391
307.5061 245.1094
309.8979 276.1563
492.7959 315.6992
423.1469 224.5859
361.7347 230.8125
350.9225 237.2188
380.9592 283.5742
372.3224 273.3125
360.5469 303.7852
349.0694 272.5820
327.1143 290.4336
539.0694 249.2617
597.2245 352.7969
358.3837 358.9141
232.8775 316.4336
503.8571 233.8477
498.7551 249.5000
511.6000 240.8750
513.4694 243.2656
518.4204 246.8281
511.7143 238.4375
515.9510 255.0625
521.5918 237.8125
639.4000 159.7656
698.3387 296.8789
403.5673 160.6563
434.2857 176.4844
430.9633 175.1133
495.9755 327.1875
527.1428 324.6641
437.7673 191.4844
525.8408 333.7773
439.2857 186.3125
434.1061 182.0938
572.6531 350.8906
588.2531 305.5703
548.9388 350.3906
500.6286 371.9180
628.0571 393.0625
639.8694 426.9766
478.2531 180.6172
246.4816 216.2031
256.5796 190.6094
404.5714 244.0313
216.4857 200.7227
201.6367 184.4453
432.9470 231.2813
446.3470 232.4297
434.5102 230.4141
424.3837 211.9375
641.2204 298.6797
642.9592 298.4805
651.5102 299.3281
654.8571 294.3008
209.4490 255.3750
575.0408 353.4609
570.5714 340.6719
575.8612 327.6875
578.9143 336.1641
610.5878 343.0547
604.2285 332.3438
607.7224 332.8125
609.0204 341.1094
607.3224 339.7617
609.3837 341.3672
610.6613 353.4844
580.5428 361.1016
575.4735 337.9219
565.3265 340.5938
565.2081 347.1250
572.6735 340.8125
367.0367 409.1250
360.7469 395.5000
640.7429 296.4688
645.5755 298.9219
307.5388 213.0508
265.1429 211.1367
501.4204 270.6992
505.2245 258.3281
507.6653 253.1797
493.9796 234.3242
460.1551 224.0547
452.7551 210.2266
456.2898 225.0859
466.7429 214.1719
465.8490 213.7188
466.1633 212.5313
471.1633 218.1406
471.5918 220.3867
487.9184 228.1797
501.0612 231.7617
490.9143 226.3438
492.0000 234.0938
469.3837 211.0000
471.5714 271.6563
639.7388 308.3984
627.6613 310.2188
411.1510 368.1484
376.7347 295.2266
386.6000 265.9609
374.7673 269.7188
387.7714 284.8984
384.9184 297.0781
417.8979 303.5898
191.7633 167.4375
213.6612 194.5313
25.1429 182.3359
568.4939 221.0234
419.2041 310.7422
407.5143 287.7969
409.5959 307.3281
408.8367 302.0156
413.0123 287.5195
399.0857 280.1563
406.9510 284.0781
445.9265 401.1211
328.4041 368.0117
319.7469 368.3594
642.0000 317.6641
620.1428 327.5313
260.5020 353.5664
616.6776 321.7148
302.7143 355.3750
665.1224 438.9141
443.2857 414.5938
487.3918 200.5234
572.3429 403.1875
655.0817 323.5703
544.8204 456.9219
80.5143 156.3125
543.6653 240.8672
514.7755 213.7031
518.2571 227.3164
517.5265 236.2500
508.1429 240.2227
507.3551 239.1055
504.0939 244.3750
506.6408 244.0547
495.6653 296.7734
475.1021 270.3984
484.7347 306.7188
428.9959 285.7188
426.5102 273.4375
427.1265 272.4609
493.3061 220.5977
508.0449 237.1328
486.7347 264.7188
485.7551 272.1172
481.7632 286.8867
481.4000 287.9375
476.1592 293.4336
295.1837 367.1250
294.1429 366.1953
534.0204 263.9570
493.8245 258.6797
553.8857 256.4531
163.8000 297.5469
352.9673 196.1016
373.7061 196.4375
394.1102 201.8516
166.2408 298.8789
370.4000 204.3594
165.7143 290.6680
386.1143 231.3672
388.7673 244.3203
387.0857 247.6406
377.0857 252.9531
382.1143 250.0000
587.5143 278.5781
587.5143 446.4766
575.2858 464.0391
591.7469 413.5352
603.1837 386.2656
597.6285 396.4219
594.3673 382.6875
634.6938 355.5977
239.3020 278.1016
344.4572 231.8047
185.4449 376.2734
634.3673 447.6953
535.6000 317.9844
528.4694 308.4648
435.9061 320.7188
514.2449 291.8438
510.3674 292.1250
523.8816 283.6250
523.4939 288.8633
189.6653 258.2383
436.0612 405.7305
677.7142 333.6875
615.4897 364.1953
623.7143 366.5000
637.5103 366.0000
619.8979 376.4688
712.8286 374.5938
519.3959 331.7344
516.7592 336.6836
481.1224 317.2109
441.9714 279.1602
405.7021 290.1875
222.8939 306.0938
372.2898 245.6992
452.0000 265.6250
498.2041 224.3281
163.8163 274.0234
501.8245 236.5000
192.6653 257.6250
510.3673 233.1875
506.1837 244.3242
501.5714 234.0000
510.4000 234.1172
508.3959 238.8750
504.2000 235.8320
512.2734 228.7266
416.6898 451.6875
430.9224 255.9297
599.1633 291.0078
590.0775 277.0938
580.0449 276.2617
574.6326 281.4141
574.3469 278.8164
575.0000 268.9453
488.6857 255.7305
508.7796 253.5625
532.8286 267.7422
529.8367 270.7852
546.2163 275.5078
551.7224 276.3672
557.5061 274.5625
551.3469 276.5000
512.2000 266.2148
481.9592 246.9180
513.8572 251.9531
249.6571 346.9414
482.1429 286.1953
493.1674 281.8828
488.3551 286.7148
288.9796 290.6719
480.5714 276.2695
469.3878 276.8906
290.8571 302.8125
264.1714 295.9219
482.5429 287.6445
487.6735 288.7188
495.8612 289.8125
543.7714 317.9688
621.8408 342.9609
337.4571 316.9219
428.0735 278.6602
431.2041 293.1875
485.1633 289.5938
452.0571 289.3047
423.0408 314.1172
418.0286 316.7656
451.3551 294.5625
461.3429 270.4063
501.7918 293.3594
470.1959 304.1758
429.0816 306.4688
675.6041 369.8398
585.8571 430.8906
619.4326 392.8438
520.3021 321.3828
418.3633 314.4414
593.9225 315.1250
594.8123 320.6641
618.9429 305.5000
605.6000 284.0039
603.6776 284.2422
609.7715 262.9609
523.8286 308.8359
621.7224 262.7344
570.0775 274.0469
581.5673 286.8281
584.4000 364.3672
577.3755 376.5430
414.8571 430.1250
454.4572 431.7344
517.8776 317.0156
513.6122 319.5781
487.8898 308.8828
236.8571 249.1875
202.4857 207.8438
152.9143 200.2734
152.4041 185.4883
154.7551 168.7109
525.8817 272.9375
536.6122 266.6563
519.8163 257.9844
419.8612 225.7773
451.7918 246.3359
392.2531 251.1289
395.9388 316.0547
282.6367 339.0000
370.9388 366.0703
328.7755 288.9375
481.8571 203.3672
407.3878 276.5000
205.1510 257.0156
264.3551 225.3008
289.6735 218.4922
291.9429 193.7969
286.1918 179.6094
284.5469 192.7578
291.1224 178.1328
286.4531 171.6250
339.0327 173.7500
315.8571 230.8984
306.1714 237.1563
305.8123 238.8555
306.7143 238.8125
309.3673 241.4688
309.7551 240.5156
309.4286 229.8320
303.1674 229.8750
299.1714 225.2578
298.4857 225.0547
287.8163 229.4766
293.4245 228.1055
299.7184 234.6445
320.9592 238.1250
331.1796 232.5391
333.8816 232.9844
300.7469 245.1680
292.1551 224.7383
289.4735 233.9766
288.8123 231.1250
262.0653 245.6250
311.2041 233.8750
313.4327 231.7383
294.0571 250.9531
289.0000 353.7422
287.8163 312.9219
284.5510 329.4648
289.5633 339.0000
287.5143 337.5469
283.0816 331.1016
283.6327 334.3125
289.5143 321.5313
285.4612 333.8086
284.2449 338.9141
286.4000 329.7656
287.4816 340.2969
338.1551 218.8203
176.4286 212.8125
360.1959 219.6367
362.1102 219.3594
627.0898 326.4766
315.4000 299.5430
314.4449 306.4844
342.2531 290.3750
350.0449 305.3828
344.1021 273.9297
349.0000 275.4805
347.2082 292.5000
354.4980 272.2031
456.6123 308.3906
460.2082 301.0000
448.1469 298.1797
438.4204 313.3750
440.7592 301.8750
449.0000 314.4063
451.7224 309.3008
438.3388 304.0000
408.3673 381.5000
419.6245 306.8047
434.1755 288.6328
504.0081 312.1875
317.2163 304.4844
334.8857 327.1719
682.7755 306.7813
672.4531 307.8320
684.6816 308.6875
651.3673 279.5117
648.1592 285.5859
650.2857 278.4063
647.8735 271.6875
113.3674 288.6289
350.2735 289.2813
461.3429 429.6836
645.1428 321.5000
688.1633 334.8281
687.3755 307.2422
420.5266 440.9063
688.9592 218.0703
675.9469 225.4141
678.0164 251.3516
666.3265 246.0391
429.9061 445.2734
502.9143 410.1641
578.3510 215.5039
562.3918 224.5625
255.2612 450.8750
237.2571 404.4336
222.4653 142.7852
224.5388 415.0781
222.2653 415.5313
221.0122 411.3438
222.8000 154.2813
664.7919 332.8477
491.3020 167.0859
710.4326 304.7852
418.1714 372.3477
429.6367 312.2422
740.9796 345.1484
433.3551 296.9141
630.7632 164.4648
439.7020 238.8125
707.3674 83.3906
569.4775 198.2773
562.3387 259.6406
120.4000 216.0859
113.7020 228.5234
296.5510 312.1289
195.0612 174.1719
584.8857 276.2500
552.4286 295.7422
557.1021 295.0195
523.2041 306.2578
457.4123 269.8984
202.4449 282.0469
360.0000 324.1758
198.8367 312.4375
366.5919 260.1836
450.6000 251.8359
470.0694 261.5547
458.5020 278.2109
321.5837 298.1250
291.6531 282.5156
413.9592 218.5469
516.3062 301.1250
419.4082 287.2500
346.4857 203.3164
302.4694 179.8438
319.0980 324.7266
109.9306 254.1563
632.9306 250.5703
625.6000 262.7500
487.7592 306.6445
492.4694 308.0859
492.6327 310.4258
500.4081 285.4141
492.0000 299.6641
644.8572 270.9688
498.5102 354.2031
605.9551 314.3906
307.6041 342.3945
616.8123 221.7461
615.2857 247.2813
333.2571 317.0234
368.4000 322.2656
387.3265 217.8594
502.4286 210.7539
420.1183 283.1836
418.1469 278.8438
103.6000 319.4688
389.2694 255.4766
378.0000 221.0820
515.2694 314.6758
301.8000 213.7188
314.8816 168.4844
302.8571 318.4258
697.2122 231.3203
652.7755 227.9219
374.4694 436.6719
383.0980 441.6914
390.8082 213.6406
388.4490 213.5547
155.2490 332.9844
438.5918 155.0156
455.7143 185.3125
451.1347 241.2148
449.7755 247.0391
417.6122 314.5273
396.6857 210.1250
460.8571 232.4805
464.9388 227.0117
677.9225 302.8906
397.0000 316.4883
359.7755 325.0156
281.9673 113.0430
204.8571 196.0859
245.5796 173.9219
246.3429 189.4688
526.7919 372.9336
693.5306 382.3750
445.7265 294.2656
371.3755 439.9375
484.9429 247.8125
389.0000 452.8438
476.2408 176.5586
494.5143 224.6250
382.9429 171.3633
274.1429 326.5156
712.8979 284.4023
309.9633 309.0391
302.1143 328.6563
708.4694 271.8203
322.2775 368.5313
283.4000 326.9609
710.3265 278.2813
274.8082 315.8867
712.7469 298.8203
711.3184 289.8125
712.8408 282.4531
282.6327 304.8203
704.1143 292.7773
546.9020 294.3281
194.3265 261.0586
374.2735 299.6250
346.6735 285.1797
362.7306 291.0313
434.0367 313.1016
526.8163 279.7422
518.9510 276.4063
533.1061 276.4688
538.9592 289.3125
458.7837 238.1133
228.9837 217.8281
450.4612 283.7969
447.0408 279.7344
461.8857 282.7500
505.1469 245.0273
501.8776 243.1328
469.4898 198.7891
319.5061 159.0625
284.7347 364.1172
423.3918 180.0352
424.8939 181.6719
390.5143 209.5234
379.2163 203.3906
369.7632 214.1250
431.1714 202.3203
478.0980 212.6914
494.9510 216.3047
547.2245 235.3125
606.1796 260.2852
602.4939 264.8984
692.3387 285.6641
241.2571 235.5273
280.8612 173.5469
306.7020 174.0781
459.9714 228.6875
458.6980 233.2813
455.5633 223.5000
285.2286 230.0547
280.5633 231.2148
286.3428 213.1055
281.0816 225.6641
655.7592 232.7734
460.8123 246.7422
445.2694 258.1016
641.3837 230.3359
628.8286 262.7266
446.4449 260.3047
646.4653 243.8164
648.9306 237.7813
654.4612 245.1250
508.9796 282.0117
505.5306 251.6875
505.1714 343.2734
229.4490 358.7031
290.7837 277.1602
290.2898 280.7344
495.5143 207.8750
359.9184 286.8555
593.1184 331.8359
587.3510 317.8125
621.2939 281.4648
329.6000 289.3555
334.0816 294.3594
389.6735 236.7461
672.7224 244.2656
362.7755 263.7031
609.1102 284.7539
398.7592 263.7500
402.5428 270.6172
376.9510 264.1016
602.2857 312.9844
370.3265 267.1250
539.1346 276.6367
540.9673 285.7578
398.5714 267.0938
399.9388 282.7500
588.5673 277.2344
408.6449 280.2813
285.3265 232.6055
637.7714 289.0430
491.1429 274.9531
488.8612 274.8359
499.3959 276.9063
493.6367 283.4180
520.9633 267.9375
516.4816 268.5625
524.7143 270.1914
526.9143 267.5469
519.6571 256.8945
516.0571 260.6484
508.4898 260.9922
507.2449 253.7422
507.2898 262.7813
505.5225 264.4883
509.0816 273.9727
508.2449 269.5781
511.2571 258.8594
515.8612 257.3438
516.1388 259.3047
518.0204 264.4375
516.2041 259.6563
518.3755 261.8750
516.4327 260.7656
271.4122 207.2656
382.8776 294.0977
395.2449 317.1328
397.1143 305.3750
394.8286 309.4648
394.0490 308.5391
397.9143 306.6523
316.1306 419.0078
543.1918 256.5430
531.4286 206.1328
544.8898 245.1758
532.9918 247.6484
532.7347 251.4375
542.4245 255.0469
265.3959 266.3320
536.3673 242.5000
481.4898 290.5469
497.6898 327.7852
494.0572 339.4688
489.5714 349.9688
478.3633 364.2813
484.0408 351.3594
537.2490 295.6875
568.5428 329.5078
373.5714 303.6641
368.3306 311.4531
383.6531 309.7266
395.4734 304.2188
403.5143 291.8711
410.5878 304.2500
418.5714 304.5430
438.2041 307.0156
457.0286 320.8750
464.7143 319.5781
474.4694 335.4414
554.7714 351.5078
452.0531 218.1523
438.6857 231.5000
406.5674 237.0977
408.9633 229.7813
372.6531 236.9766
369.9225 208.0938
397.2082 187.8633
557.4368 167.2188
377.7551 317.8594
377.8776 325.3281
363.5470 313.1211
371.0000 298.0156
371.7102 303.0469
368.9919 307.6094
347.2449 314.8477
345.5347 312.4375
450.4408 292.5000
517.9755 192.9063
435.8571 351.0078
227.4816 325.4219
225.1347 324.5000
238.3592 320.9141
243.1510 283.8516
566.7429 155.0859
586.4898 156.4219
624.8776 152.7500
627.8572 152.6250
629.8857 152.8125
371.0776 209.2305
381.1633 202.2813
380.5674 181.4180
382.1224 175.1875
529.9265 163.5234
527.6327 162.2734
558.9020 309.3906
527.8368 340.0547
480.2122 359.6953
523.5061 313.2891
576.5878 339.1875
566.6408 168.6445
273.4653 329.5000
274.4735 341.1992
490.4286 325.8125
426.6530 234.0625
294.6245 189.0820
353.1510 186.5313
380.2857 185.8672
405.2082 195.5430
421.6531 211.2813
426.9102 184.7266
611.1959 267.5313
386.0122 240.6719
458.9714 210.8320
551.3306 311.0938
553.7510 296.8867
549.3184 311.9141
557.0245 304.6250
547.4898 286.7031
596.4735 392.5625
579.8572 296.5313
579.2857 289.9375
569.7388 274.5000
568.3878 275.5938
566.9714 275.9375
565.7143 271.8438
362.0857 206.2813
477.3469 161.2813
500.9347 187.2070
504.8326 183.5000
493.7061 220.2656
476.6041 235.6563
475.0000 235.7656
466.4326 243.7188
463.1959 254.3594
393.2857 225.5156
460.6000 265.8984
215.5265 244.0938
267.3143 249.2891
299.9061 244.4922
307.0490 240.0313
312.3878 223.5938
249.9184 257.2891
260.6000 255.2031
269.4081 247.9297
279.6939 242.0391
298.3020 236.6250
502.2939 249.6250
304.7592 227.3438
352.8979 253.8906
351.8367 227.1016
319.0939 238.2461
317.1429 227.4688
128.3510 352.8359
343.8979 221.3711
118.4082 269.4375
379.3470 225.5586
416.6939 222.5000
166.2082 260.8438
414.0898 217.3164
332.6694 275.0820
327.9633 246.5781
318.8041 246.7266
308.0980 257.7617
279.3143 267.0273
305.3224 240.5234
297.8979 258.4922
292.0816 256.9375
337.1837 248.7500
336.8163 264.4141
352.2490 272.3125
352.4490 260.6953
371.6000 264.2500
383.6449 268.7188
378.6571 260.7656
384.4572 267.8477
382.7796 251.9023
362.5837 254.1406
368.3755 266.3203
351.0000 254.7500
352.4653 268.8750
233.1021 253.3828
239.4653 251.5273
247.0041 260.4922
299.2245 236.1523
167.0245 302.1250
325.8082 260.3828
444.7102 255.5000
664.4531 323.5781
308.2939 252.4492
546.3306 288.8984
530.9918 311.5078
407.1714 228.4375
413.3714 224.7656
425.2980 233.3164
425.6938 234.0938
425.8286 235.8750
348.2694 301.4180
338.7143 298.6914
365.2082 312.4844
359.4286 289.8789
368.8326 304.0859
431.1796 327.3594
180.7143 300.1172
412.6816 330.5781
428.2980 338.7422
129.6531 278.9961
178.4612 314.4688
365.2041 307.2656
249.2041 290.8203
322.0204 316.2617
340.0816 337.6875
331.8163 304.4297
428.6041 307.5039
421.7714 317.5000
307.6000 319.2109
427.6816 326.1367
309.3224 312.7031
316.4857 308.5703
377.1633 317.4453
305.0857 314.7578
434.2286 311.7227
424.3469 306.9531
452.6530 319.5625
288.7143 331.4063
600.0653 347.0469
578.3429 326.4688
576.8572 344.4531
574.5592 321.3359
581.1429 325.7695
586.9959 327.6875
576.1428 308.2656
568.7959 279.3672
583.4327 286.6641
582.8857 287.6250
605.1470 285.7500
598.4122 303.3438
599.5714 285.8359
607.9225 284.9375
604.6898 292.6563
623.2245 305.9844
637.8857 328.4414
645.0898 311.2227
655.4898 308.5000
644.1918 309.2891
644.7551 297.1289
608.6531 318.3281
595.6531 302.8125
589.7143 278.6250
507.3633 314.9844
510.2327 349.1016
