Right Shoulder
512.9225 125.1445
514.4286 125.3672
499.8000 128.3594
490.7225 122.8750
466.9265 121.4219
354.2816 140.4766
337.4816 158.0469
370.5714 267.5234
363.4204 259.4531
238.6286 150.5313
264.5347 146.8125
270.1837 165.1250
282.2163 165.8477
281.5265 173.9375
312.4775 231.8906
330.2286 179.1328
327.3143 180.7188
287.1184 162.1719
279.8367 172.7031
265.1265 175.0898
274.0449 168.1563
251.2898 176.9609
360.1837 160.7813
303.2653 159.9102
310.5510 156.5000
283.0408 171.7734
164.0000 158.8047
156.4449 172.3906
279.8817 172.1602
153.9184 152.3555
152.9673 153.8906
150.4204 155.4375
273.0612 184.8984
273.7918 174.1953
136.0245 171.6719
252.4776 194.9102
253.9020 189.7656
130.8775 172.8750
178.4694 173.4531
177.7551 181.7266
189.1388 225.1484
384.1714 183.0781
384.0000 181.9727
226.7224 173.9063
237.0000 189.0469
252.1388 187.3203
247.7755 184.4219
230.5224 177.3906
224.7673 181.6797
224.7510 168.0391
225.5388 175.0820
231.0449 179.3164
262.5592 184.8477
416.3469 194.5938
121.4082 292.3516
254.3265 208.7422
419.8776 197.0938
275.7632 217.2578
478.9633 225.7578
352.7469 203.8125
263.9918 203.6875
233.8286 206.3438
187.4082 212.4922
511.7347 154.5977
654.0122 176.4336
577.4000 154.7734
541.1306 149.8125
312.5592 154.8164
261.1306 116.4844
160.3918 278.2500
282.7714 199.6094
285.2286 210.5469
287.1837 199.3672
286.1837 191.3359
284.5673 200.2188
612.1632 205.3438
605.7510 201.4727
558.5428 178.7383
484.8123 194.9219
536.7755 178.7891
391.7020 154.3750
391.2653 152.4375
416.2000 178.1953
189.6612 164.3555
389.4449 141.8750
418.9061 130.6094
409.1633 142.6406
407.4449 149.5508
441.3510 222.3086
44.6612 217.0156
293.2122 158.7500
386.6367 173.3359
246.2286 285.7344
48.2531 228.8320
53.8286 215.9805
369.2857 185.0625
188.3592 188.7070
410.1224 226.1875
522.7592 254.5820
316.3714 111.9219
219.5347 262.7813
218.5306 267.6875
390.9837 163.8047
402.7755 172.7500
537.7429 241.7500
405.3469 180.1289
232.4286 266.1914
54.2816 246.4883
305.0816 240.9219
310.7224 243.5703
370.2041 168.1172
365.5714 165.0938
77.8327 216.6875
271.4286 220.8086
540.0000 199.6250
393.4041 193.6992
242.6082 226.6719
269.6735 220.5469
180.2245 189.1563
40.7918 241.5586
158.0816 166.2539
49.3878 246.6250
161.1020 175.1680
169.8123 192.5547
297.1388 196.4531
465.8776 287.2031
227.2571 207.4063
557.1143 208.6602
551.5102 222.1406
297.5428 232.0469
568.1959 210.0938
573.8979 205.7695
79.6735 207.6406
272.4734 206.8867
287.1429 201.3438
306.1592 216.6250
300.1388 164.0820
303.8571 161.5938
296.3918 162.6914
262.5306 164.8398
241.2816 170.8281
251.0000 168.4141
249.5429 174.8906
268.1674 169.9727
263.1633 175.8438
363.2857 237.0000
355.9837 210.0938
346.1306 202.5625
372.2000 201.5625
367.6735 200.7344
336.3265 244.1172
425.4000 129.4297
421.8408 139.8125
418.6163 134.4648
533.9183 330.0625
530.6000 219.4805
59.9592 152.9063
85.8490 218.1758
54.4082 151.1445
55.9469 143.8984
517.8449 347.6328
518.1837 226.6758
88.2571 215.5625
56.2000 142.3867
254.7959 170.0859
253.7143 176.8281
254.6776 180.5938
243.9796 184.7813
588.9714 185.8594
592.4000 212.0273
576.9510 213.7500
2.2000 203.1797
51.2286 229.2344
509.4898 191.7227
83.0286 293.7500
132.9429 228.9922
327.4245 183.9375
242.4939 213.7500
579.9796 176.5000
574.4286 171.7188
412.4286 187.5938
408.3878 179.0742
324.3878 176.3906
322.2041 185.8047
320.7755 174.6016
512.8898 261.3008
531.9510 332.3789
345.8735 176.0000
355.5510 174.9688
321.5428 180.4648
331.9225 178.6094
380.2571 189.6719
392.5919 143.4375
72.0816 160.0664
397.0286 117.6563
260.1633 154.0234
278.5878 151.0000
261.8000 155.1367
268.4531 153.0000
259.8490 149.1875
259.9918 158.2188
464.4367 200.2266
250.6286 151.9648
250.2735 151.6406
236.8000 157.9688
250.2000 153.3047
261.7959 161.5234
337.1061 196.8125
319.1429 192.2656
321.9959 184.5313
304.9551 146.7813
303.7714 157.4688
308.2000 144.5469
309.8286 145.0938
243.7388 156.6680
229.0000 154.6484
575.7143 182.0898
572.7143 204.0391
336.4082 199.8867
340.0000 186.4844
575.7633 183.2695
329.5306 191.0234
306.6000 193.7656
314.4082 202.8125
307.7755 187.3750
399.0163 188.8633
338.2857 184.1875
377.5143 154.0313
295.7143 272.5781
198.9388 214.6797
196.6735 221.6094
213.4082 230.6406
172.8694 309.1328
504.8979 224.0234
490.1429 209.8359
475.4286 218.3281
484.7429 216.8164
495.7224 206.1953
501.0735 209.0117
487.5102 207.5156
373.3306 207.0977
389.4286 212.8438
407.2000 208.8438
349.8979 158.9883
135.8776 234.0156
81.9796 218.1563
151.5429 249.0859
161.0857 254.7031
150.3265 293.8516
78.8408 216.6094
89.7959 219.5078
490.7469 220.7500
109.3061 244.4844
316.9306 160.8906
535.3143 176.1250
332.3878 177.2188
540.6735 152.9766
241.3469 138.9688
345.9837 109.4805
332.8612 102.4219
336.0000 104.5742
335.2041 145.0156
495.1143 320.3555
232.8000 236.8086
289.6000 224.2656
37.9755 288.2969
132.0653 218.2188
283.5306 223.9609
279.9592 259.5820
404.4612 162.9375
445.5633 173.5156
215.6286 149.1836
517.1102 120.7734
430.0612 148.7930
321.2000 158.6719
170.7592 127.0664
361.0408 285.6484
364.5633 214.1406
357.4408 212.4063
346.7755 190.2500
341.3673 161.9453
268.3714 169.9102
272.0163 181.1953
430.5714 132.3242
110.9429 212.1250
393.3551 253.9688
392.3265 249.3008
392.3388 260.9688
404.1592 241.7813
406.1796 241.1328
399.7632 237.3359
394.1021 257.8750
393.2939 248.8750
263.0980 171.9063
220.4000 159.8086
187.8980 139.5391
167.7592 144.3594
194.0408 141.8984
185.1714 144.5625
170.0857 149.6680
228.5551 148.5898
402.5959 128.6875
412.8000 138.9922
597.5592 137.4922
620.7306 174.9570
387.7020 152.0859
402.8979 141.2734
413.7878 141.2266
413.4653 137.1406
413.6572 120.6563
455.8000 134.0938
494.6449 134.0703
501.2531 139.0781
476.3469 133.3750
464.6816 142.8516
489.9143 143.6406
455.8367 207.7813
374.8490 184.8516
439.8776 158.1094
448.8286 162.4609
435.9592 152.0156
466.9755 132.2656
463.0286 136.2969
443.9265 159.0625
423.5388 160.4766
389.7102 192.3359
376.4653 187.6055
230.8571 195.7656
174.7878 196.3125
182.7061 208.8711
264.1143 184.4766
243.7143 165.7266
47.8000 209.0547
226.0571 118.8047
227.7673 200.1641
241.4694 173.0000
696.0653 150.4102
691.1428 139.6367
698.2857 143.3164
94.7551 188.5000
113.3020 185.4375
433.3592 223.6094
160.3959 197.4648
497.5919 230.7969
379.9388 181.1484
373.6939 188.6836
372.7673 189.4023
396.4286 151.7734
152.8408 176.3711
576.2776 141.6484
537.7796 156.2734
524.4939 271.4805
527.0857 258.1016
523.5755 260.9766
525.2245 254.4805
543.0000 264.4609
541.9796 264.3359
543.3265 262.0117
543.4898 269.0313
541.0327 264.2109
10.2980 303.1445
412.6653 186.8125
309.6326 97.8750
496.8245 190.6133
175.3265 126.2227
163.0980 122.6406
481.3143 241.0625
318.6122 202.3672
294.7837 225.8125
486.8776 165.6328
361.0408 209.4453
205.0408 236.9258
428.7143 190.0352
423.1143 204.7500
420.0612 214.0938
415.0735 226.5547
378.5265 228.8242
375.6612 217.8281
340.2000 234.8750
341.8694 221.0391
580.9225 222.1797
349.6572 231.8672
336.1429 235.4961
580.3592 217.9063
562.4368 221.4727
526.9469 226.1445
324.4572 243.1797
323.0490 227.7773
319.4857 232.4648
318.5428 235.6953
321.3306 230.4102
377.7102 315.7969
363.7143 321.5625
506.9347 173.3164
340.4449 176.1016
495.8163 134.0781
497.6531 173.3750
292.5714 197.6875
243.2000 184.0781
204.7143 145.7266
203.2571 144.7500
116.7959 216.9922
175.8286 174.7109
171.9469 190.7188
191.1429 181.1953
126.5388 278.6641
149.4694 292.5156
618.4286 246.0703
80.4980 211.0547
302.9143 255.9297
477.6857 104.3047
462.0000 151.6367
457.5714 144.9805
156.8816 212.2773
487.7755 141.7969
585.0612 94.1250
473.3592 142.9531
629.8245 256.1172
474.5306 192.8281
463.4286 184.5859
385.8490 119.5625
343.6367 106.9492
347.5714 95.3047
251.9225 143.1172
293.5469 137.5703
507.0327 184.4492
277.4572 138.3750
272.2041 139.6953
294.9837 132.0742
342.2000 106.5156
463.2857 194.9180
449.5265 212.8203
338.7184 250.0938
342.9918 245.9531
339.6326 250.1875
108.9592 135.0000
579.1428 165.9023
551.9265 171.4727
563.6531 164.8750
547.9388 158.1250
575.5755 178.4961
562.9184 199.1953
581.4694 151.2344
548.1429 168.9531
521.0612 173.7617
483.0082 180.6875
392.1347 219.5547
100.9633 204.0313
653.8612 66.0117
453.7388 151.7969
244.5388 203.5352
639.5510 146.3125
496.3265 234.7031
477.5714 229.8984
467.4653 232.4648
502.9265 307.8984
462.4612 309.9766
432.0490 302.2500
378.6367 302.3359
159.7143 164.4688
154.8939 161.8438
449.0000 138.6328
441.4286 138.1563
446.4286 142.5781
453.7551 143.5000
431.7224 152.8984
431.9102 161.7852
462.4572 161.1211
172.1551 214.0547
324.5714 166.4688
300.4408 172.7500
305.6776 161.1875
457.2163 130.4688
458.2000 115.7734
485.1755 131.6406
308.0163 190.1523
301.8123 160.3398
496.7918 124.7461
482.9673 129.9375
442.0408 129.1641
425.8000 118.5234
635.9143 177.2188
261.9306 158.3750
260.6612 184.7695
620.5918 187.4492
604.8286 159.9766
375.3388 107.3125
377.2286 107.9063
343.7551 113.8320
318.5225 100.5586
302.1877 123.1719
534.5020 130.4180
540.1837 129.6797
290.1143 114.2109
185.2367 192.6875
197.6857 212.9375
559.6163 163.2148
388.5143 191.7266
368.8286 184.7109
326.3714 190.4688
306.4775 195.9297
291.9714 196.0547
406.8490 118.2188
521.2694 157.0547
516.5551 167.0039
465.3387 149.9375
609.9347 152.7891
234.5469 83.4922
473.0490 144.4180
381.7918 165.6484
455.5102 132.4063
367.4000 185.2500
389.8123 164.5938
383.9714 160.2031
342.3592 166.2656
92.0163 131.5703
92.5714 136.5938
239.9796 117.8047
241.4694 136.2734
158.8204 154.2422
481.9918 211.8125
476.7510 218.3945
471.6612 205.3203
455.9306 210.8633
451.8041 210.2344
457.2612 202.2500
460.1224 204.8711
521.4449 271.5820
521.3062 270.6875
525.2286 272.9844
495.6327 284.2813
166.5020 277.1016
271.4286 216.4766
160.1347 180.1758
166.7143 171.0313
161.2245 158.3594
150.1837 176.4844
577.6327 181.9102
531.2000 199.2188
474.8776 198.0781
433.9592 205.1484
417.9429 210.3008
552.9755 238.7539
365.8204 117.1211
547.7755 106.6719
488.9592 136.5000
459.8776 130.3984
530.8530 147.4922
204.8408 306.2500
371.6939 126.9023
195.4041 296.1875
344.6327 136.9023
219.9592 304.8867
239.9673 291.1641
302.2449 135.3906
235.2653 296.0195
142.5714 223.0820
267.0449 114.0273
169.9714 145.6250
135.0449 142.4141
342.8939 96.1250
385.9020 108.3594
229.5714 277.9375
200.9020 284.1875
373.1143 110.8906
371.8408 111.5625
359.2041 125.9375
351.4000 144.9063
351.5265 138.3789
362.7469 131.5078
360.1674 123.6563
350.1633 112.5625
355.5225 110.7109
350.6163 116.9375
347.7061 120.6250
347.7347 118.1484
490.3633 110.8281
493.2653 110.7930
493.4286 112.7930
489.2000 108.7734
486.7143 115.9219
478.4694 116.2891
499.4490 109.9258
493.6653 198.5938
347.5674 209.1328
134.8939 199.4688
486.7755 178.4375
207.5265 171.0820
117.2857 283.7500
159.1959 115.8047
129.3265 122.7773
256.4000 136.6875
193.2694 133.0273
128.6000 146.6133
128.1265 153.4375
166.0612 145.0000
185.1429 154.2500
222.9959 132.7813
260.9184 133.8438
438.6816 155.3125
325.7143 172.3906
329.1429 175.3867
185.0367 128.4531
566.9020 121.5938
580.4490 118.1250
435.8571 177.4883
272.1877 217.4453
385.5633 145.9414
422.2531 145.0625
439.8204 134.2344
506.4081 172.8828
422.7714 146.7813
441.8571 134.7773
172.7796 142.0000
160.6694 143.1484
166.2041 145.7656
158.5918 144.7500
163.1837 150.2461
169.7306 151.3750
170.9551 152.1992
172.4041 146.5859
520.8735 183.2109
172.1429 149.5234
456.1347 158.6172
465.6041 159.4219
463.4694 150.9531
290.9102 169.6016
275.3224 171.4375
284.7714 160.4844
271.9061 168.9570
266.5837 170.4375
206.8571 144.2656
274.1388 162.9453
483.4898 156.5000
466.2245 159.9922
478.0000 162.1484
478.5551 154.5000
275.8776 174.4492
503.5428 194.7813
547.8735 257.7656
463.7225 270.8125
327.8000 109.1563
360.3224 143.3125
364.0000 158.2734
380.6531 161.9141
409.4490 206.2188
655.6000 114.3125
599.6285 140.9844
566.2612 157.2422
565.2000 157.1719
541.2571 178.0625
521.8082 197.5156
519.2000 193.4609
408.8163 289.0313
545.3592 239.8359
293.4245 260.5000
555.1347 196.0781
228.4694 249.8359
217.8408 130.6094
262.0857 255.1563
108.7878 135.1328
113.9510 203.6875
119.4572 169.4023
171.4286 177.7383
183.8571 146.2422
122.4653 187.9844
117.7959 182.4180
124.2000 173.8125
118.2041 167.7930
113.0531 159.4766
91.0327 185.7109
176.4082 210.9609
185.6163 185.0859
195.2449 184.1875
206.0612 196.8906
204.3143 175.4844
201.5633 182.9375
190.5918 184.2148
201.3143 174.9531
188.4857 187.5156
194.3347 179.9375
193.1225 184.3906
202.9878 173.2266
199.0245 181.3086
187.7551 186.0703
216.4000 176.7500
340.7020 166.4805
129.4939 191.1914
67.3388 116.1992
73.3633 115.2344
61.0204 45.4297
179.5469 90.4844
408.7143 221.8750
284.0816 274.4492
377.0082 203.6328
260.8571 155.4453
260.0327 153.6758
212.1633 127.3516
329.1429 254.7813
311.8449 164.5039
301.4245 192.8750
302.3633 184.6563
313.0694 175.2656
400.1388 176.5000
387.8123 186.9922
435.8123 147.4219
464.4775 131.8906
463.7755 130.5938
456.0449 149.0625
463.9592 159.9688
470.7388 158.7813
272.4612 180.5000
396.1877 235.4688
394.0408 228.2656
393.0000 231.5000
384.6000 213.3906
401.2204 217.3828
399.7918 226.5273
404.2857 232.3594
400.0204 228.6172
399.8490 227.0586
397.3959 232.1250
392.1429 232.7500
399.4857 220.8906
395.9143 231.0156
393.0327 235.1563
400.0816 227.2813
396.9714 227.3125
398.2857 229.2500
394.5837 233.3555
394.6326 232.2500
391.4490 237.6367
403.0571 232.7930
395.6326 234.1094
397.2490 229.1250
395.9714 230.0625
394.0000 231.4453
398.1224 219.7188
395.1429 220.9844
386.4898 225.4766
352.4326 184.7773
326.4694 192.8594
327.9143 196.5781
315.5306 190.6523
319.5306 197.3320
310.8571 204.7188
313.9347 196.7578
314.2408 191.0078
314.7184 189.3438
330.6938 195.0352
319.5714 194.1563
317.9143 206.7813
322.5184 198.2070
313.6000 193.9063
316.8449 193.5430
320.9184 195.7500
322.3021 195.2031
320.0327 198.2813
321.8979 192.4219
323.4000 191.5898
317.0000 197.8672
321.7959 197.4297
319.4490 206.9375
320.0204 194.6758
324.1959 197.0977
319.4000 196.5313
322.8735 190.3555
321.8204 196.7266
319.7020 191.5898
320.7306 192.6094
322.3878 200.1016
322.6000 194.5781
324.2082 202.5898
327.0408 196.1094
319.0327 201.4609
315.9102 199.4453
320.2000 189.5469
327.5796 189.4531
323.4572 204.7500
319.6041 195.5000
317.5102 194.7734
321.4163 190.0977
313.6163 193.2188
314.7918 187.4766
319.1061 199.3750
318.0000 200.4648
318.7347 197.0938
313.0775 195.3828
313.1837 190.4141
316.7755 192.9375
313.2449 188.6406
307.6367 191.6406
308.7510 193.1875
304.1429 192.5273
306.8082 198.0000
310.5306 191.1250
309.7143 193.4531
305.8857 195.1523
308.1633 188.6563
309.0000 187.2188
303.2898 196.1328
299.9184 191.5000
330.2776 280.4375
528.1265 116.7188
506.5918 154.6094
607.1674 134.1328
424.0041 164.8281
420.6898 154.8438
434.3592 148.6328
433.4816 139.5820
380.1225 164.9648
490.4531 203.5000
472.6000 206.9531
466.2980 158.5000
469.8163 108.7031
258.0939 194.4336
246.6245 197.5508
223.6572 229.7891
272.8326 238.8672
295.0816 225.2305
522.3224 148.8438
509.0449 133.5156
398.9551 158.6719
270.2857 177.8047
287.0204 166.3398
582.9551 138.9922
565.5225 138.2734
350.3143 150.5938
348.4245 148.7422
566.5592 140.5234
572.8000 142.5820
309.4000 145.3125
374.1021 229.6016
526.6938 193.1680
514.5878 180.9141
511.9347 158.6875
590.2286 209.1094
591.7061 208.1953
601.2857 209.6289
609.7632 207.8242
608.1143 215.7422
608.2694 215.8281
612.4653 209.7500
602.1918 209.2539
515.5714 158.6172
177.2000 225.4258
203.4286 184.2695
201.4286 184.4023
240.4000 192.0469
267.6572 212.5625
265.8082 211.8906
489.2163 158.3047
473.6898 141.6250
283.4531 145.4375
587.7796 126.1289
292.6735 124.0000
267.3265 109.0586
51.1551 184.9648
79.6531 174.8750
309.2449 252.3125
275.7755 118.9453
363.3918 175.9023
347.4000 171.3828
292.0000 199.0000
289.4653 178.2383
262.7959 181.7266
237.8000 178.5313
236.9184 179.1875
242.8123 236.5625
315.9265 172.0859
299.0245 161.8906
224.8000 197.1719
225.9592 187.4727
227.4980 185.5898
226.2245 178.0430
221.7551 184.5078
241.8653 184.6992
241.2816 179.0859
245.1225 180.0508
270.8204 170.3125
275.5510 172.8008
197.1837 263.7031
518.1021 168.1406
505.4163 151.3672
452.5428 158.0664
357.5510 200.9727
452.7143 180.3516
481.6735 204.9375
530.2408 167.0273
561.7143 170.0391
585.8163 169.2813
166.6367 123.5000
140.4000 150.9766
484.2000 164.9063
209.1388 182.6875
75.3265 210.5820
305.2571 177.1367
165.1020 187.1133
161.3102 187.4688
191.2245 275.7969
193.7755 177.6367
168.2857 183.7734
150.5102 168.7734
100.3796 176.6953
414.8286 151.6875
142.5306 177.0625
135.8816 185.9844
144.1837 166.3594
121.4572 166.9492
77.0612 187.1094
86.7796 202.6055
100.4000 232.0234
83.9225 222.7422
84.2857 212.5508
90.5714 210.5938
371.4000 212.2500
609.5102 157.6367
246.2000 155.7578
219.7347 207.1094
217.2204 205.2031
52.6286 230.5625
220.3143 213.9375
214.8735 220.3750
218.7755 214.3867
222.8204 214.3984
208.5306 222.6055
405.7837 143.4375
159.6857 239.6563
263.2041 122.4766
482.6531 137.2813
252.0000 174.3281
446.9592 193.2109
465.3673 173.0703
61.5428 142.3242
121.2204 164.0234
290.1837 241.2969
271.6776 256.4063
130.4857 261.4023
191.2857 137.6719
160.5347 114.4336
563.7347 151.4375
558.2531 142.6719
463.5919 120.9297
448.7143 135.4922
436.5347 166.6680
436.9837 157.6445
428.6122 158.0781
436.5469 163.3906
426.7224 160.1406
499.1633 100.2500
392.9592 122.8398
525.1510 127.5898
117.5633 296.6641
190.3673 207.7734
419.5959 139.5938
436.1469 132.4766
500.8163 182.7031
60.6735 110.9063
438.1429 240.0391
329.6939 219.0313
331.5102 219.9258
247.6694 265.2227
413.2898 117.9102
407.6735 116.7422
444.2082 124.5156
450.6000 130.6797
449.2000 130.9063
470.2163 144.7500
138.6449 231.6172
208.4694 157.9766
363.3102 191.9688
342.2531 193.2578
277.0408 249.6250
376.1347 235.9375
671.6000 63.8359
