Right Wrist
317.8653 407.3438
407.5918 310.9688
402.2204 305.6875
414.8041 293.2813
412.1878 308.7070
130.6612 298.8789
256.6245 455.0586
449.9265 312.7500
438.2449 302.6484
417.2286 272.6328
431.1102 281.6250
439.2857 301.7539
418.3388 350.9688
347.6612 329.4414
340.5633 336.6836
318.0204 344.4570
366.9959 240.6445
331.9061 255.1563
48.1633 461.3164
290.1877 262.1172
364.0000 175.4492
383.2653 240.5000
188.0653 333.7734
378.6572 272.5000
216.6490 390.6563
404.7551 246.9688
403.8163 242.5234
385.9429 315.2500
377.2000 320.7422
390.9429 319.0313
384.1918 308.5313
388.1592 318.7969
152.4082 484.4453
325.7632 287.8242
494.6735 328.5625
513.1061 348.6953
506.9796 349.5391
501.1633 340.2891
498.0000 349.9102
495.8000 351.9609
362.4326 284.7500
375.2286 291.9258
386.8817 291.2578
386.1633 296.9961
389.2531 309.6484
397.3387 310.2188
383.7918 319.2813
389.7143 317.3203
366.6000 326.1406
379.2041 345.9297
324.4286 370.9531
166.8571 344.9688
312.8571 400.0625
351.1102 365.0273
321.7837 408.4375
276.6939 341.5352
350.7429 417.3359
388.5225 364.1719
259.4449 355.9688
258.3429 364.0078
361.5714 329.4414
368.8979 334.2695
338.9306 420.4688
353.5837 410.5938
422.2980 407.1914
269.1714 352.1484
147.9102 383.2422
205.2408 394.2148
346.3878 375.8125
291.8694 364.2969
266.9265 403.4922
264.8694 400.8203
163.7469 345.6289
133.2408 267.5430
164.9673 293.3594
179.1837 298.4492
279.9388 375.9375
557.4245 385.1211
324.5510 374.2891
390.0612 332.6016
411.2082 388.5078
294.9837 357.4766
447.4612 342.3125
449.4408 359.7461
481.8000 374.2500
462.6000 336.1133
466.0204 328.9688
483.6000 294.6016
408.8000 324.5508
460.4490 323.3203
433.4245 346.9219
432.1306 392.2188
478.1061 412.1016
501.4122 440.3594
334.2857 426.2813
301.9592 445.4063
405.0408 336.8594
401.9388 337.2500
400.2775 318.6094
355.1429 315.0859
321.8000 280.7188
274.1551 246.3281
258.6326 225.4766
232.9347 217.2500
453.2204 262.7656
410.3551 262.6484
438.2041 278.9102
302.7020 315.8359
339.4204 312.3867
214.9959 288.0664
151.6939 483.1641
68.4326 521.7500
218.0204 457.1250
245.2653 356.1250
229.1510 261.0469
343.7143 332.2813
167.5184 304.0859
119.4082 274.1016
174.0816 302.8125
161.1673 243.2031
177.8082 274.3047
185.5878 227.7969
159.2041 226.4063
168.6857 227.8125
77.4898 165.6250
207.2857 203.7344
219.4286 231.8906
224.5551 229.1484
224.4286 231.1250
222.4367 226.3438
225.1021 221.1016
224.9184 221.5664
199.2000 238.0000
126.8286 192.4297
129.3428 193.2969
153.9429 215.6250
171.4286 228.1055
179.7673 272.6328
167.8979 287.1250
161.9061 290.6406
172.4449 300.6758
165.5633 322.9727
158.6367 332.1992
164.6857 335.2266
168.4408 328.0000
191.8041 303.0234
164.1021 249.1289
163.8449 242.9297
156.3796 284.9844
163.0000 334.1641
176.0204 325.0859
243.1755 333.4609
254.1877 373.1250
244.2816 360.5234
239.3061 370.3398
243.3714 372.8555
242.5143 372.5938
240.7429 374.4727
243.8857 382.5859
251.4000 377.3125
250.5510 383.5938
243.5918 258.6875
251.6326 246.9922
271.9714 269.4063
271.0449 268.6563
537.0980 367.2578
200.2000 385.9805
200.7878 349.8594
185.1592 408.3125
187.9551 416.7109
294.3878 278.6484
310.7959 285.7891
315.1959 282.7656
319.6735 276.0703
276.8817 448.6406
278.4694 436.3438
283.8367 444.8750
281.8817 447.2734
282.2408 460.2383
286.7143 449.4609
288.2776 445.5078
285.4081 448.0000
271.4694 399.0000
341.5469 313.1445
386.3918 321.9453
439.2245 341.5000
208.6939 382.6016
224.3878 383.7969
639.2245 354.4063
631.2245 362.8477
630.5102 364.8750
587.6531 326.9414
572.9510 330.4453
563.6000 327.1016
571.1470 326.8125
76.6327 343.6484
218.3592 364.6563
302.8286 427.5078
494.7143 381.1250
532.3265 383.7813
509.6082 360.4844
306.1429 440.9063
480.7959 365.4922
482.7225 350.0234
493.5306 373.8711
478.4898 378.8125
310.3959 445.2734
428.9551 449.0469
396.6245 301.9336
361.2327 284.3750
135.1755 536.6563
168.4408 441.2461
136.0041 179.1484
151.3306 355.2578
141.6939 325.2031
146.8327 329.3750
126.8857 160.3750
525.5673 323.5898
311.6939 339.8906
558.9510 326.8750
309.0571 316.7266
333.4367 410.2891
624.2449 382.9648
350.3347 308.0234
604.7592 171.2383
342.7469 228.3125
675.9592 125.2969
324.6041 285.6406
386.4204 310.7305
36.4000 247.2656
18.0571 276.9414
103.4490 67.4414
74.7184 151.2344
397.5428 390.2500
391.8980 369.1719
412.5306 319.4453
350.1633 408.4922
402.6408 353.6484
137.4245 375.4375
243.6735 320.0898
139.8735 377.2500
251.4490 266.4922
378.6000 282.2656
426.0857 303.7813
411.9388 316.7305
296.2204 346.9531
297.5919 355.9375
313.6204 253.0820
427.6939 287.4922
343.0000 299.0000
232.2408 184.2734
187.3673 171.2852
259.2041 341.6367
33.2531 297.3594
573.0327 324.9219
457.6000 330.1250
354.5469 366.5859
355.2898 340.4766
356.1102 349.2266
370.0000 336.9297
339.9184 367.3516
456.2857 346.5547
251.5918 410.9414
473.8408 413.4844
245.9837 376.3281
474.2122 358.8906
471.4286 364.3555
239.4571 372.5313
242.0571 380.8750
314.3673 300.2031
513.6613 160.2695
338.0939 351.2969
337.0367 347.7031
147.1714 368.3594
322.7306 306.6953
321.6000 283.4414
449.8979 374.2422
247.8000 240.7305
252.8490 203.6016
191.4286 481.4102
660.8735 260.1602
614.8163 255.7656
224.3592 467.1328
235.7020 468.3750
277.2408 307.2852
269.0204 317.7188
48.5959 400.2500
357.6735 205.4844
371.4286 212.4023
392.3673 262.9297
397.5225 269.6641
352.5102 343.6758
324.1714 239.6875
402.2857 262.4219
398.4898 263.2930
527.0041 397.6250
232.1020 326.8203
201.7347 350.1719
182.7510 257.8320
107.7143 187.5313
154.8694 257.1094
156.6286 238.1563
407.2082 282.3984
541.6939 404.7188
304.7306 339.9844
237.0408 409.3125
316.6613 322.7656
209.7347 411.5547
337.1143 262.2813
369.9429 299.4375
305.6286 169.0273
8.6735 353.0938
530.4490 355.5469
140.2735 346.3047
78.9714 334.7500
501.5306 356.9453
192.7102 443.7656
48.2000 336.5703
500.1633 360.3750
101.8000 274.3828
534.1428 355.7500
522.6122 356.5313
556.8572 349.0625
77.8980 323.4922
558.3143 336.7891
648.0122 388.6602
98.6000 387.7227
333.0571 378.3750
299.8163 384.0508
331.8408 375.9375
529.5918 406.5391
383.6531 249.1211
385.6041 246.7969
410.6408 274.1094
399.4163 278.4375
349.9510 274.4648
302.1184 267.2109
327.6204 306.4375
306.2245 350.2813
293.8694 311.5156
239.2857 221.8711
227.9837 226.0117
340.5306 243.5938
258.4531 176.0547
364.0408 420.3320
336.1429 222.2969
314.3224 262.1563
279.8408 226.4336
267.1510 253.0547
259.5837 272.6406
360.6122 246.5469
371.4326 261.9063
395.1674 269.1328
435.5510 299.9375
483.6980 343.4648
481.0898 351.7695
590.0694 410.9609
199.8286 340.1172
178.2367 229.8750
183.6000 229.0195
378.3714 250.0859
343.5551 280.9727
350.8204 278.5000
219.2531 322.0469
231.0816 332.4063
168.0163 340.8008
226.3551 340.5586
534.4000 306.1484
321.6245 281.1953
343.8000 282.1211
547.9959 312.4961
548.6000 303.8984
367.4898 322.7969
561.9388 312.6289
549.2327 305.1094
562.0367 299.5000
389.8939 352.2656
386.1429 338.0156
386.7714 394.0859
198.8367 338.2344
241.0898 277.1602
244.7061 275.0156
376.7224 228.9531
235.2041 350.2305
461.9020 414.8047
458.1510 407.0625
451.0898 358.6289
201.8286 323.5859
197.7796 333.7383
226.0204 283.3750
515.2898 317.5156
273.9592 308.2031
479.8612 355.8984
244.7061 315.1406
242.4775 321.1016
237.5959 304.6289
461.7755 396.4219
236.0816 301.3594
407.2163 382.3867
404.0327 381.5820
257.1429 367.6406
262.0857 356.9063
435.2122 374.2344
262.0735 359.8438
226.3265 224.1563
543.1714 238.7695
351.0000 312.8711
351.8408 306.8281
348.6367 312.5000
362.0694 307.5391
369.4816 298.5938
372.9143 286.9102
376.6000 288.7070
366.1714 289.1797
370.8204 302.7539
372.5714 297.6797
372.2653 300.9531
377.1429 326.7500
364.5388 279.8750
370.9714 272.9961
370.3061 275.6094
363.7347 278.5313
391.3306 291.4844
399.7061 306.9375
401.9673 304.2930
402.2857 303.7422
403.5510 300.4375
396.3184 296.7500
401.2490 301.3125
84.0490 240.4883
274.3061 358.1641
293.2041 360.0352
288.6572 359.7109
284.0694 347.0820
286.4408 352.6641
289.7551 346.6250
221.8775 468.3203
262.0286 312.8750
256.6939 317.8320
257.2000 318.3555
263.0980 318.5234
261.7143 289.5000
248.6816 300.7500
195.0367 338.6758
230.2449 311.2969
309.7510 269.9844
285.4939 231.9609
306.3429 289.4063
298.7959 329.8750
331.7918 345.4375
333.4286 356.3984
305.1837 315.9375
276.0041 314.4414
377.5306 390.6328
359.7837 382.8398
392.2082 361.1953
417.5469 391.0781
414.1429 307.8789
418.0653 365.9961
430.7143 328.8789
366.5959 357.6406
457.0286 341.0000
403.6000 415.4844
457.2041 436.4766
485.8980 436.3828
335.4653 274.8242
366.1714 293.3750
348.7061 291.3555
352.5714 295.1250
341.9673 273.5000
400.4327 225.1563
332.0163 245.6016
506.6939 192.6484
222.0000 265.9219
195.3469 247.6328
181.8898 268.2188
175.7429 376.4922
172.0408 379.1953
172.5184 408.1563
164.3633 393.6172
165.4041 422.6875
181.2082 278.8125
275.4041 463.9258
243.8571 215.9531
143.3837 279.7500
144.5755 277.6250
146.4980 340.1602
178.8898 294.8438
489.8571 176.2383
482.9388 126.3438
329.1633 387.9063
312.1429 361.9141
310.8082 367.4375
271.1347 222.2383
295.4980 220.4375
315.6694 143.6953
266.4408 142.3750
435.4081 199.0039
420.3184 190.3750
288.2571 484.2813
301.8367 503.9648
281.7633 472.0078
292.7143 462.5859
328.7429 472.4375
520.8817 219.4141
197.9673 363.6250
180.8041 355.3555
290.7959 303.8750
324.0204 43.7500
232.3224 229.0586
276.8531 196.7266
293.8776 184.6836
309.6979 201.8906
308.4694 199.2500
319.5143 204.2891
565.9877 306.8438
340.4612 288.5781
348.7020 130.5820
377.3061 408.7969
383.1796 389.6602
385.8000 398.7305
380.8286 391.5781
380.9592 411.8125
374.1796 436.1250
461.5714 245.0859
461.5633 241.2500
438.6041 241.7500
435.1633 238.3359
432.4163 245.3750
431.8163 245.3438
300.3143 230.4688
371.5510 152.4688
368.7551 154.2344
364.1306 156.1719
360.4490 170.0820
371.1347 176.0313
373.2857 230.3047
369.0530 200.6523
365.9225 217.8672
347.7143 243.7266
434.2204 283.1250
120.3224 261.8125
174.0571 274.5781
219.4082 282.6719
230.3469 271.3125
231.5714 239.7500
105.9837 211.3281
98.2000 258.0078
115.8571 253.5234
116.9510 247.8672
119.6082 217.1250
559.6531 267.9648
120.0939 120.9141
135.4286 186.5391
116.6531 263.9336
233.9918 280.9219
228.7551 276.7422
297.3143 464.3516
224.2000 347.0547
226.6531 336.2109
252.2449 289.1914
331.6776 269.1719
249.9877 305.1406
407.3306 256.2188
240.7796 363.1484
232.4163 312.6406
224.9592 344.5781
222.7265 339.0898
215.0653 331.3516
203.8776 320.7422
217.0816 345.5000
207.4612 321.6875
213.5102 345.6875
219.2653 341.4414
239.5551 342.1719
236.2041 344.4453
257.7306 337.0938
275.2653 338.4453
263.8653 335.5313
269.2571 331.6641
268.7143 330.2969
262.3796 338.4688
263.3918 340.6406
242.8367 340.7188
245.1510 340.6250
160.9796 299.7891
155.4408 329.8867
152.4326 349.6953
166.3265 355.5781
63.3184 378.5000
176.8122 373.4531
408.4653 320.7500
566.0041 382.6406
176.7102 400.6797
349.1388 406.9805
368.0204 425.1563
339.2857 241.7578
338.4775 245.0156
341.2000 248.1758
347.8490 248.6719
349.0286 249.6250
180.5184 425.6602
179.3796 407.2461
194.6980 403.5781
189.2082 335.7070
182.1673 430.3047
337.7388 396.9141
191.8571 341.1094
290.3469 401.2344
288.8041 408.6172
180.6245 386.6250
182.3959 383.3750
250.0408 357.9492
146.1633 418.2969
315.9592 382.9063
340.0816 379.0313
321.0000 354.2031
291.0694 376.4648
282.5428 359.1875
318.4980 384.7188
245.8571 369.1914
335.4408 382.5469
310.1429 395.3750
283.2857 366.2969
325.3306 391.7969
285.2571 351.3438
299.3020 350.5156
311.8367 344.0781
237.4571 353.1055
455.3143 428.0430
451.9755 425.6094
439.4286 409.5313
383.2122 323.7344
371.2857 325.7695
382.2612 350.7500
326.3714 324.2500
325.5510 327.3555
332.5102 326.8008
336.8123 326.2188
343.7918 332.2344
345.1306 335.5469
361.0980 342.2656
445.7020 391.2500
444.2490 417.1563
453.4286 420.3711
453.1429 408.7617
471.7918 414.0898
476.7143 399.2656
470.2163 396.4141
466.8612 393.6133
436.5714 397.0391
450.8449 418.3750
449.8694 401.5156
329.4286 299.8906
327.3510 221.1328
141.1347 477.1719
255.9429 312.2734
417.5714 351.1602
330.8735 283.3945
310.8531 284.8438
302.8939 285.5469
214.7755 297.9648
248.7714 361.3359
256.3143 253.0625
382.3428 282.8438
265.9225 281.6523
169.9592 432.4102
194.2204 256.3125
233.7755 263.5156
466.2653 335.5234
488.1143 392.0000
490.1102 403.8906
302.6898 360.7969
387.4939 225.3359
360.8979 251.6875
355.2612 255.0000
286.8775 375.4492
364.7143 220.0000
336.7918 270.9141
359.0327 268.6211
340.1918 231.2695
628.1633 340.5547
349.5878 201.5820
236.0694 263.6641
188.0571 263.2656
190.0531 265.1289
185.4898 268.4883
184.3959 270.9453
184.9919 265.3281
172.4612 266.5938
92.0204 379.7813
270.9143 387.0547
254.0000 377.8164
491.4286 212.7578
490.5714 212.4375
491.4816 195.8008
495.9306 192.5547
477.1714 183.7031
476.0245 182.5000
453.5061 183.9844
327.9020 234.3281
310.6408 254.9023
490.5714 422.2109
455.2408 433.6328
285.2857 231.7813
286.1837 241.8867
287.1102 268.1953
294.7796 278.8047
300.8571 287.7656
288.2041 345.2266
310.1143 298.6250
312.0000 303.2188
279.2204 293.1563
287.8939 310.5156
279.8531 313.6641
277.4612 313.0156
260.5959 316.7070
344.5347 328.0313
328.8408 329.5586
330.1796 328.0625
248.1429 311.3047
173.0000 366.3438
176.8939 375.0313
249.2122 307.3750
157.7143 348.2969
161.2694 356.3516
153.0571 332.3594
271.1306 335.4141
267.3428 344.3516
153.5265 353.5586
279.3918 354.7500
272.0245 349.7813
143.2449 360.5625
266.9388 291.3906
282.7510 194.1680
272.8898 262.7734
393.8000 325.6719
392.0816 321.3203
221.8000 255.9375
251.4000 305.8438
262.5714 335.4063
276.5102 333.5625
263.4041 340.4219
253.0082 348.0859
241.3633 341.1016
240.6898 336.1172
244.2163 352.1758
300.5428 345.7813
408.8531 340.5391
119.0612 487.5313
248.8163 293.3750
358.1633 309.0156
359.5020 324.6563
403.2980 362.6953
317.5388 246.4883
128.5633 292.8125
152.7429 346.2500
199.8367 393.3828
495.9388 283.2031
637.9225 273.2539
561.4000 286.1016
528.1592 257.4297
338.0612 258.0703
268.7469 198.7500
328.7837 463.4063
264.9714 469.5781
272.9429 461.5625
277.1755 457.6719
266.1674 459.6719
270.7714 457.4219
633.7142 467.5469
603.1633 434.5586
549.7469 367.2422
503.7674 365.7813
577.4286 338.1484
368.9592 313.6250
376.4612 193.6484
405.1061 309.6563
168.1184 374.1992
376.9714 220.0000
388.2694 144.2344
454.0612 225.1172
378.2041 227.7383
522.3306 350.0313
159.9347 360.4375
274.5347 279.6719
368.0245 231.7188
291.5184 443.5156
112.5265 428.8711
122.1184 435.8477
376.1429 363.4063
228.4530 296.4844
452.6857 338.5625
568.9469 361.2031
355.3674 184.2734
242.5306 340.9375
245.3469 328.7070
400.7388 208.6367
422.0408 224.4844
557.4286 300.8594
418.0082 229.6797
258.4857 329.2617
137.9388 432.1250
318.5102 431.1875
310.7224 413.0703
377.7959 378.8438
379.8571 373.8281
67.9959 303.3125
338.2000 359.2656
505.8776 323.6094
443.7061 416.0625
262.8367 296.0469
296.9796 401.2734
196.3878 413.5156
140.8245 380.4766
169.6123 404.0391
151.2653 395.3750
179.9102 403.6484
220.6041 372.3203
272.3551 378.6406
452.3061 298.8750
211.1429 341.7813
564.5919 322.7969
573.8449 320.8945
238.4000 461.3281
570.0408 318.8750
551.1224 321.8125
77.4367 362.3516
238.9714 444.9531
224.7143 418.8438
238.7633 424.7500
251.6816 254.0664
277.0082 242.3359
278.2776 253.1992
250.1388 336.3516
231.8122 341.6875
235.2857 338.5469
236.8571 331.5625
268.1674 359.2422
259.1388 339.1094
283.8571 314.2969
341.6816 389.3906
314.5061 312.2500
330.4000 355.7813
345.4286 341.0078
350.4980 345.4844
419.5551 302.0508
400.5592 287.0625
433.2368 288.2734
546.9836 241.0000
545.8653 309.5938
84.1429 257.5156
119.1184 325.1641
103.0245 231.2969
111.8490 257.1406
526.8735 271.5781
551.8571 292.7109
129.4490 298.0313
90.5837 213.0625
251.2041 346.5625
238.8571 364.6250
239.7878 374.7813
232.9592 392.6836
526.7429 316.0430
564.2531 280.7344
552.5837 282.0000
3.8000 368.1406
42.1429 385.3438
451.8367 408.7305
75.3347 338.3828
190.3714 397.7734
381.3020 419.3945
290.4449 296.5781
611.8286 283.3750
611.6285 286.9922
356.9184 362.8125
353.9388 361.3281
388.0612 437.4688
383.3674 424.1055
353.8367 430.6172
497.8735 354.6406
500.1796 421.0430
350.6000 228.2500
357.7673 319.1875
325.4286 320.8086
356.5714 346.1211
391.4000 332.6719
392.5919 228.4219
87.1429 268.9922
387.2000 219.4609
265.6735 269.9336
264.6163 269.0000
228.9592 266.4141
233.5143 268.5000
225.4163 270.6250
227.3428 266.5000
430.8531 296.4492
217.8653 273.1563
226.1265 262.5000
217.9429 271.4063
218.4204 265.5703
216.2449 281.1250
386.4857 295.6406
366.7143 364.7500
329.0490 399.2344
331.0123 336.8359
340.2857 338.2500
335.9347 331.1602
336.5714 334.4844
315.5388 238.6992
310.6122 234.5469
555.4204 307.7305
537.2857 296.0547
400.7143 407.1445
396.0000 410.9219
557.0653 312.3555
412.5918 377.4492
407.8000 370.0156
414.0816 334.6719
420.1837 284.3125
406.1510 333.4609
334.3674 315.3086
397.4980 300.4688
295.7143 409.2188
219.1837 415.2656
252.0449 396.1484
247.2612 455.0469
167.9959 354.7422
512.8490 457.1094
529.3062 459.8711
542.7755 467.5703
550.8857 457.4219
559.9836 461.1367
561.7959 450.2422
509.6163 492.3750
370.7959 448.6797
432.0286 308.3125
388.6857 315.0938
367.9796 321.7617
105.1021 473.4961
96.8449 409.4531
159.6490 435.8711
92.3184 555.6953
128.2857 478.6250
113.9102 420.7734
95.3470 461.8164
414.6000 404.8281
86.8979 459.1484
298.8571 243.8203
533.6285 326.3125
317.5469 355.2500
579.8572 303.9688
225.9673 204.3125
298.1469 191.6875
302.3959 218.8594
328.4082 213.0820
351.6531 253.8594
524.4286 448.4219
244.8000 245.2031
278.2857 253.1953
77.9918 453.4375
130.0531 437.9219
267.8571 359.2656
265.8163 429.8789
388.2000 301.3281
421.8326 346.4766
294.4857 206.3906
506.7918 186.5156
447.0204 179.2734
363.0571 232.5391
146.6612 181.2070
351.2449 328.1016
361.2327 314.2188
