Left Wrist
160.3673 348.6250
415.9102 347.8125
497.8163 389.5195
488.6939 327.0000
478.1429 408.3672
601.0367 389.0078
574.6367 338.6172
604.6816 370.7422
340.8571 261.8125
161.6531 336.0234
164.4694 336.5039
197.2000 363.6797
247.4490 370.4063
246.1306 374.3125
326.8776 337.5469
316.6000 330.5156
333.0000 381.9453
415.1959 195.9063
402.1592 201.8281
552.0082 256.7383
342.3021 453.7617
555.7959 346.5781
553.8776 363.6406
535.7877 363.0547
530.3143 369.4883
524.0000 390.7813
531.7429 394.0625
551.7347 426.0352
581.2123 438.7070
600.1592 449.9219
597.3347 455.8750
621.2204 459.6250
508.4245 463.4063
524.0408 449.6406
482.6122 431.6836
571.4857 436.4531
602.5918 433.9688
220.0204 410.0938
226.3061 358.0391
212.4000 350.8750
476.0612 334.5469
227.9429 355.6250
584.8000 376.8711
632.6938 403.5508
231.4857 376.1719
576.3715 423.1758
336.5510 465.0469
370.8408 235.5391
373.8082 228.8984
373.8653 238.0234
381.8776 241.4766
377.6898 239.8594
377.5143 242.1094
378.5469 236.9688
372.5061 235.1484
376.7878 348.1875
374.1265 348.3789
383.3143 346.1836
381.1877 338.9219
371.9429 351.3438
396.2041 345.7930
382.4000 343.4219
380.4408 344.2344
376.3551 340.2344
382.9224 341.8750
382.0939 345.2422
379.5143 342.7500
386.5510 345.7578
383.8898 336.7500
388.9877 353.3203
372.3878 353.7813
382.3102 341.0938
394.6857 345.1719
381.7347 345.2813
391.0286 344.7891
388.0612 352.0000
377.5469 343.7969
378.9714 340.4531
389.5306 344.7578
371.1143 343.5977
372.8163 346.2148
389.1714 346.9297
381.7510 345.2500
381.0367 358.3047
366.8490 353.8828
381.8245 332.6563
384.2857 235.4375
387.4082 240.2891
391.0571 243.2773
384.9469 244.9063
390.2245 244.9844
392.8979 244.2500
392.9184 239.2188
393.6367 241.1328
344.5388 319.4961
349.2857 295.9414
358.5551 315.1719
370.7102 279.4766
270.0122 223.6680
350.1429 344.0156
346.1510 349.0625
341.9837 336.7969
351.0817 352.1289
347.1673 345.2148
359.6000 271.8125
266.9184 156.4883
351.8979 253.8984
329.9143 278.2500
337.9878 291.8750
332.0857 281.8398
317.2571 299.4648
305.0408 298.6406
326.0449 293.1250
353.4082 299.7031
486.1633 435.6836
326.6000 315.6875
506.5102 418.4375
362.6122 321.2813
347.8571 311.6953
377.7755 316.3438
474.0816 362.4492
464.4980 375.9453
386.2408 322.6055
362.1469 301.0625
389.6449 306.2578
418.6571 288.6016
410.1021 308.3633
422.0857 309.8125
407.8286 298.3438
396.1224 330.7969
381.1306 338.9336
423.1225 335.6680
491.5878 411.8594
503.8326 417.5586
406.6735 319.7344
386.0653 315.0391
377.7143 314.3242
384.6857 318.5469
378.6571 313.0391
383.3143 317.1953
354.9020 257.2695
511.9143 376.6250
271.2857 290.6172
252.7143 307.4375
271.4326 318.6055
253.6245 304.5898
257.4490 290.7266
255.6939 320.7656
587.1143 386.1719
583.6326 386.8750
393.3184 240.6641
350.8000 392.4727
409.6326 279.4219
407.0775 270.6719
588.4734 395.9922
197.9143 230.4063
141.9184 203.5625
598.1224 442.9844
597.2449 346.7695
211.7388 268.8320
485.2368 417.8984
509.5673 416.6992
472.5428 420.0391
521.8572 414.5469
486.7102 415.0273
475.9755 296.8984
470.6572 235.7109
346.4816 202.9492
490.0816 184.4844
267.7878 357.1563
282.5388 341.3281
312.2041 338.4297
365.6245 421.1133
408.5633 410.1719
383.4898 374.0625
291.9633 368.6055
298.1021 332.8750
363.2449 345.9766
502.3673 279.0469
538.6938 170.3555
514.5143 164.4961
576.0000 239.0469
525.9387 259.7773
534.1714 264.7539
551.0123 273.0938
563.0408 222.3125
559.6000 227.2578
484.1021 219.9844
443.5266 240.6953
416.4694 243.1250
423.5632 245.7500
419.2939 249.5156
442.7673 221.3438
279.4449 488.7578
346.3674 244.0586
286.0041 155.3281
474.1551 406.9727
289.3347 191.3789
319.7306 304.4336
303.3306 310.2930
402.0327 109.9180
125.7143 238.3359
168.6857 266.2031
208.0204 275.9883
552.6980 228.1016
533.4000 230.5430
523.6408 232.2070
551.7429 259.2969
548.7102 258.0938
576.2571 297.1094
616.9183 344.6172
540.8449 309.5547
477.7918 132.8281
512.0490 206.6016
226.0123 323.8711
515.4245 214.9688
525.0694 234.9648
232.2653 333.4531
534.0245 236.8438
227.0612 327.4453
554.6490 261.0156
554.5143 260.4609
234.5755 330.2500
584.6041 278.7266
586.0000 276.9141
606.6490 286.2266
132.6408 259.3516
612.2612 284.4258
637.4490 292.9219
646.4816 293.4609
653.5184 299.8945
638.3306 306.3438
627.1959 308.0000
625.0000 307.7227
615.8776 310.4219
613.5143 320.3242
609.2857 323.7500
610.7714 328.1172
609.5714 319.8906
604.7143 321.2188
477.5592 387.4453
477.6613 382.1211
501.8286 322.5664
480.6490 368.6836
465.3265 368.1094
481.2163 318.2422
448.6000 298.0078
124.2367 252.5469
364.0857 340.2813
640.1224 373.6250
640.0775 318.6133
211.8000 324.0938
638.0857 349.4102
137.7061 263.2031
602.1633 274.8008
631.9510 284.3867
588.1184 263.2617
569.8572 271.9375
579.5959 276.7148
597.3387 282.0234
605.9918 288.6211
284.6245 195.6289
602.0612 294.9922
603.3592 292.4297
343.4408 355.3906
357.5918 356.5664
358.7306 342.3281
360.6082 347.8047
376.0122 368.6719
381.8653 352.4844
373.9755 446.9844
384.3673 467.8125
378.9388 465.2227
377.4081 459.8164
368.5020 454.8789
291.9714 181.5703
287.2939 183.8750
292.3674 215.0313
189.4204 120.4844
399.2286 349.2305
340.8979 193.6641
343.7347 204.8750
346.0857 237.4375
322.2245 383.6133
321.1265 376.2188
316.9265 385.2578
325.1184 392.7969
329.6857 378.5742
339.5510 402.2109
338.6286 386.4883
341.3837 392.0000
339.6571 396.2539
341.2857 400.6172
337.1429 393.1250
340.6612 397.2266
327.7755 398.7422
296.6571 451.8125
270.2653 456.1250
439.7225 219.6328
414.7225 214.0391
420.4163 223.0391
410.6776 253.7070
381.9918 255.0820
386.8204 346.5000
318.8408 296.1055
317.8367 293.4688
326.9796 295.8242
341.0816 290.4961
363.6245 297.9063
402.0122 315.5938
411.4898 309.2578
399.4286 311.0039
403.8163 308.5547
411.3347 307.5938
422.2204 308.2188
426.3469 314.2109
368.4163 233.6641
328.8163 236.1523
320.1021 251.8906
329.5714 244.4063
465.0735 393.7422
463.5714 387.5234
398.0694 294.4063
484.2612 375.8359
465.6898 374.1250
434.1714 372.4766
390.8531 351.1211
398.4408 269.7500
469.3388 261.4844
568.8898 204.8086
366.3265 259.5547
370.5061 256.3047
546.6898 326.0078
381.7755 253.7734
398.0735 221.7813
410.0000 211.4844
405.2367 193.7070
400.1592 292.3125
420.7837 273.3438
398.1877 296.0313
432.3469 115.9844
420.7224 210.1094
403.4204 248.7813
215.5714 270.2500
200.9755 267.4805
497.6245 358.7813
536.6000 395.1953
208.3469 312.6172
230.4164 305.3789
491.4939 412.0469
280.0612 316.7031
419.9225 273.8984
571.2571 69.6016
386.3102 444.6484
580.6408 285.8906
396.1021 392.8438
395.3633 385.3438
397.3265 392.3828
401.1429 358.7813
430.1469 251.3242
511.1429 188.1563
483.1102 294.8750
284.7714 306.9570
368.5225 272.8281
381.4694 251.4844
387.7102 252.3320
431.1224 305.5586
474.8000 235.8125
480.3796 249.2930
468.7388 253.0078
434.9959 317.8750
535.7102 144.1250
458.7755 316.8828
462.5428 312.8906
457.0245 301.2617
462.5102 308.2695
461.3469 306.2383
646.3878 256.7109
213.6000 399.3359
294.5714 126.5938
317.7306 122.3750
299.1510 143.0313
290.2245 165.8594
307.4612 175.8438
241.1143 166.4297
542.0367 283.1250
202.2326 269.6758
199.9959 291.6875
235.4572 294.6875
226.0408 263.3438
363.6000 226.4883
369.9918 199.1836
400.9061 182.4844
402.3469 182.2969
418.3061 156.3984
415.2857 174.4883
364.1347 168.0703
341.8163 155.2148
337.4694 151.2734
436.3061 139.3125
420.1224 135.0781
427.7674 138.2617
438.0000 137.4219
400.9551 169.5391
447.9143 319.0859
601.4979 304.2891
619.8571 294.4531
618.4244 278.5781
616.0612 256.8750
600.7510 251.2188
612.0367 225.2031
621.4204 227.1250
620.2531 237.0000
606.4286 240.2305
596.7673 208.9844
602.0408 212.2969
612.5143 215.5000
608.4612 220.8672
599.9592 230.7031
285.5836 463.1094
434.8531 212.8828
448.0653 254.8281
428.5714 241.4063
438.3714 272.2344
414.0122 303.7734
408.7347 222.2578
587.7510 175.0000
316.3755 319.6719
544.0898 331.5625
306.0408 287.5703
495.9388 227.5000
492.9224 157.4219
502.5877 151.5000
332.4857 168.7656
625.4286 224.8633
584.7429 249.2500
578.2204 247.6797
280.0204 164.8203
555.2653 249.0078
551.6898 246.9766
568.4898 265.0273
290.2449 161.1875
579.8776 266.5156
300.4449 162.5625
561.2000 250.5156
562.3062 259.1953
551.3551 260.1055
537.4326 257.3750
551.1470 243.5391
530.7959 212.3750
564.0367 210.7656
572.6531 213.9844
579.8653 212.4258
595.0980 219.9961
600.6531 221.0391
305.2694 158.8281
599.6082 220.0000
320.3674 159.6914
328.8857 164.4063
328.3714 163.7500
348.7347 169.1484
314.3265 163.4883
457.9714 312.2344
543.7306 381.1445
545.1102 378.2891
545.0612 381.4766
553.8530 390.0234
550.9061 390.7813
621.1551 254.1484
580.8571 274.1406
560.4449 272.4531
550.3633 270.9844
456.3102 356.0820
273.1021 237.9453
263.3429 243.5625
610.0449 262.5352
632.7347 257.7383
638.1714 253.1211
615.0857 248.9688
623.9102 256.0469
622.2490 256.6875
305.2449 413.5313
461.5755 246.0938
468.8979 234.8906
524.4816 258.3438
522.1021 249.5313
515.7755 250.6875
517.7796 264.2813
528.1714 267.5625
517.3633 246.4688
544.2980 261.1563
590.4000 260.8359
604.6938 286.6094
623.6408 282.1836
629.9143 303.9375
645.1877 299.5938
648.7551 288.3789
624.6204 297.1719
628.6285 284.1563
628.4408 292.0820
617.8041 282.5938
622.0735 295.2031
627.9592 273.7813
621.7224 287.1992
592.3755 291.9531
580.1021 284.0625
569.8163 283.8750
562.9224 272.8594
528.1633 274.0859
453.1714 281.9063
364.4898 265.9727
241.3020 258.4844
496.3959 469.1211
237.0612 231.2969
492.9796 473.9766
201.5714 288.1328
482.9061 467.0703
479.7714 463.2695
418.6449 332.1797
422.1551 259.7656
635.7143 319.4023
272.8000 352.5078
272.0653 351.7656
574.3469 296.5391
271.7674 345.3633
273.3592 346.4531
565.1428 308.6563
571.7102 313.7031
573.0000 305.2578
567.7673 299.6914
570.8163 304.4375
568.2857 303.8125
566.3633 300.9531
569.1428 301.7344
574.3265 299.7266
576.3592 299.0625
280.7796 242.8516
281.8326 249.7578
280.7143 250.5508
282.3878 248.9727
285.9551 260.0313
246.1265 298.3594
348.7551 264.9609
358.2245 261.2813
379.0816 270.0313
357.5143 207.4063
347.9102 244.0703
451.6857 277.1250
352.3061 240.3047
630.0980 240.1953
226.6408 295.5859
374.3347 298.4375
376.7796 311.0078
380.6326 319.0000
394.1918 339.8828
398.1429 338.1836
394.6000 347.6055
400.5796 357.9141
406.1429 347.5391
408.0612 334.7852
410.0000 349.7656
407.8735 350.7500
406.4939 340.3516
411.8123 314.6602
420.5347 310.7852
354.9470 327.9063
310.3796 338.3438
456.0857 310.6406
648.8000 321.3789
629.0286 326.7148
557.0000 455.0000
374.1347 336.7813
621.1388 299.4141
499.3469 319.2617
307.9469 242.6367
366.4857 272.6641
363.6122 275.9609
389.8776 25.9375
382.6898 25.7266
382.2449 47.0625
420.6449 68.4219
403.7714 104.5508
407.2857 117.6406
393.7714 314.0859
362.4490 308.3125
201.8204 255.5938
432.4286 170.3398
389.6735 191.3594
351.4041 195.5000
400.4816 175.8281
300.5428 188.8125
569.9388 465.3750
250.9184 369.9453
243.5837 371.8125
250.8653 370.8594
257.6530 370.5391
252.0530 370.8281
240.8571 369.7578
242.6735 363.0469
297.4408 239.1250
266.8571 212.4961
219.9837 208.4375
281.4531 253.4375
273.9714 283.9648
592.6531 299.7734
217.7714 329.1758
354.4245 228.5742
428.3878 300.9844
427.0081 285.4805
434.6408 286.8438
433.2816 321.5469
362.4572 383.7813
440.1469 328.1172
388.0286 318.6797
389.7959 275.5938
395.5714 260.4453
247.7225 240.1406
246.0286 256.7813
227.6204 228.7344
211.5102 227.1250
282.0857 235.9570
304.4286 214.7500
327.7143 162.0938
403.3306 218.9766
330.4204 177.2383
418.4163 194.4648
345.8367 202.9141
354.1633 208.8984
450.0571 270.1250
434.1143 248.6953
344.2531 235.3672
433.3061 243.0625
441.6776 259.2773
477.5714 299.1328
597.7347 199.9219
619.2204 192.0000
621.6122 191.6875
621.2000 209.5156
603.4694 214.6953
623.0000 204.4063
620.0286 202.9961
622.1674 225.6563
504.3347 333.5469
498.3265 340.0430
445.4449 336.5273
441.5510 323.5703
483.9510 409.7188
494.6735 408.0781
507.1021 421.0859
446.7184 368.2031
431.1755 385.4688
453.4000 403.4375
400.2979 423.0938
341.3714 360.5352
345.2571 362.2969
251.4163 292.6172
273.5143 282.5859
303.7837 392.2266
310.5714 388.4336
321.3388 365.7891
306.2163 309.5898
311.2612 241.4219
337.1429 290.4375
333.5225 350.8633
549.7143 279.5859
571.2449 287.3828
453.4408 346.7969
275.3428 293.6875
334.5306 272.8789
441.5755 286.4063
402.8286 245.5313
394.0408 244.2070
382.7143 246.2188
404.4286 279.3633
430.0939 304.9414
360.6163 301.0273
400.2735 314.8516
412.4326 330.2969
420.0490 339.7656
402.3265 276.0625
390.5633 273.4297
370.7673 278.0000
533.1837 248.8125
538.4612 251.8750
541.1714 255.1563
495.9184 189.7422
514.9020 238.7500
514.3796 232.0000
433.2122 324.6016
421.7347 330.8594
432.3674 324.9609
430.0408 330.0859
461.3959 311.5117
522.2449 343.3203
320.6939 210.1875
366.7184 196.0781
398.0408 170.2383
407.7510 182.7109
496.2000 309.3516
490.4734 287.5859
472.4408 269.0625
434.7143 226.6445
426.7837 231.5313
368.3470 283.9844
365.8571 298.2813
354.9469 280.8750
359.8776 414.4922
646.0653 366.1172
398.0286 339.0938
353.3796 393.0000
407.3714 162.7266
389.9918 187.5625
357.1796 261.3125
344.4694 283.5469
357.6776 261.8750
343.8163 233.0000
351.4939 235.3125
349.7469 255.0859
354.6082 251.6719
323.4286 264.4844
315.7632 276.4727
319.1633 276.6094
321.4571 276.7813
365.7510 322.1094
302.1429 321.1094
248.9918 327.4375
247.9714 332.0625
289.6000 330.6328
290.4204 329.5977
255.4490 320.3203
247.8776 353.6641
261.1633 325.7656
414.6163 392.9102
320.6327 381.6328
350.1837 397.1250
438.6286 432.3359
483.3755 449.3984
507.8694 449.3867
510.2898 448.2070
504.8286 452.3164
514.5469 439.3008
133.6572 247.3750
115.9469 220.8438
215.6204 331.6172
512.8082 328.2266
497.2408 323.1094
497.4286 326.0078
509.7429 327.7891
515.4653 330.9258
582.6327 374.4023
516.2857 348.6719
345.1102 299.0625
196.1306 241.0273
232.8531 306.1367
234.1020 305.9297
249.8939 295.2500
232.2163 307.0508
246.3347 311.0859
241.4857 291.7539
214.6449 310.8984
226.1143 315.5156
220.3714 280.2539
214.6694 331.3672
281.0857 342.7813
481.9429 313.7578
475.4082 272.0000
485.0449 222.3438
561.3510 442.9922
483.8776 248.0313
476.9837 243.4180
476.0163 260.9609
487.9184 268.3438
516.8123 281.9844
536.4204 283.2734
533.8286 290.1016
506.0122 314.5547
474.2449 314.3750
488.4898 364.7930
499.1674 316.2656
501.0408 390.4531
483.1429 375.2422
493.3755 370.1563
486.0327 404.1953
363.4490 259.1172
428.2245 257.6250
345.8000 282.4844
339.6327 346.1875
337.4898 349.4805
446.4204 215.2578
423.7551 216.1523
370.0449 231.0000
338.2898 259.2305
534.4204 479.4688
81.8000 295.2422
483.5102 239.6250
244.1878 263.0000
262.0041 263.9766
416.5265 277.5938
312.9061 277.6172
631.8163 262.6836
438.3184 377.7422
410.8939 383.3789
411.6327 379.6563
510.6653 462.4219
508.5347 465.1016
586.7837 284.8164
590.4490 282.6250
596.1061 293.4453
597.4286 279.8320
588.0898 212.2031
589.6245 188.9180
594.8367 190.4844
586.5714 214.2500
573.8000 217.5547
560.1021 227.6875
457.0367 210.9922
453.8367 232.2227
450.7429 253.7188
458.0163 239.4375
443.7347 230.0156
443.7551 228.0313
445.6898 230.7773
450.5388 217.6250
454.5755 284.7500
472.8286 293.9648
496.1877 311.6094
506.6490 320.0391
464.4612 246.3008
469.3347 245.0938
549.8653 258.7266
536.6571 259.0313
612.1061 219.5000
614.0000 219.9063
487.6286 210.8281
554.5592 311.9688
528.0775 297.8203
442.3428 225.9336
580.4857 197.2930
302.7551 295.3750
229.1673 382.8281
275.6776 388.9883
301.2449 381.3867
388.6612 224.7500
274.8286 219.6406
385.1347 334.3438
391.0204 332.8281
545.5918 414.3398
418.0653 419.6523
331.4123 360.7813
342.7551 372.9688
367.9592 389.2773
557.9225 422.8906
492.8612 331.4375
278.7633 260.5469
295.4081 240.4961
288.1632 251.0000
285.7184 249.6484
286.9020 275.0313
176.3714 121.5742
337.7429 391.2969
284.5143 382.0234
319.6938 411.5781
304.2449 424.0977
300.9469 408.4180
187.0204 161.2500
204.1429 265.1992
185.9429 272.1055
407.8653 385.1328
399.1306 392.2422
355.3592 463.9766
342.5102 431.3750
245.8735 337.6875
255.7633 337.6875
276.7184 271.7500
431.8898 223.4844
551.1633 256.7500
594.3755 207.6875
464.0041 391.9375
263.6122 230.7383
370.7510 132.3203
375.9918 163.0039
376.4326 180.5898
362.3265 185.8984
390.3592 194.2813
389.4490 237.3047
313.7020 265.3398
366.6245 270.4063
67.4286 283.8281
613.6898 221.6406
617.2939 219.6641
609.2571 222.7500
658.5021 161.2344
155.4122 211.0938
633.4939 142.0938
51.6286 220.6250
392.6000 333.5781
386.4245 319.7695
406.8163 170.5547
403.9428 171.1094
517.6572 478.5000
126.9592 386.6133
657.6204 269.5000
310.6776 198.8984
270.4000 192.2188
285.7755 195.5039
336.4082 338.5313
538.5510 440.4922
351.8571 317.6172
315.4449 312.8984
319.9428 313.6875
306.7959 342.1563
302.4490 297.1953
293.1919 342.5039
429.8694 314.7695
399.9143 310.1563
259.4326 402.8750
377.3469 161.8320
381.5714 205.1836
371.0286 209.1875
341.6122 260.5625
335.2041 337.1055
339.6531 313.2695
344.4653 282.6211
283.8000 466.6914
410.2000 205.1406
191.8367 298.6758
427.3878 224.7266
264.6939 278.5547
276.7755 266.9531
455.6327 278.7422
263.0898 289.2422
275.3265 277.5352
279.4286 282.4688
337.8571 309.9375
258.9878 276.0820
433.0531 194.6875
439.4286 414.5000
475.1755 432.3906
471.2572 415.7813
471.7265 417.3594
467.0204 419.6250
471.0408 400.0625
459.1306 395.3438
424.6122 421.3906
426.0408 421.3750
418.0286 424.4844
249.0000 408.1836
343.1796 394.3359
351.2857 356.9375
409.7347 287.6563
414.1347 287.2461
433.4367 292.2461
429.8653 288.2305
429.4734 287.4375
426.0122 284.6484
421.3061 300.9805
438.9183 254.1094
451.2000 290.6484
460.6286 313.6641
452.5020 329.6797
452.1021 334.7500
445.1510 337.7891
433.2082 348.2734
440.8776 340.4375
444.5347 330.1172
444.0571 326.5313
439.6326 330.5273
440.9796 321.9219
434.1021 254.9297
432.7429 242.2656
441.8000 250.3594
